# id  x  y  V  eV  BV  eBV m_ini
133        850.80  1030.08    31.60     0.11     1.59     0.23   0.1503
134       1113.08  1196.53    31.32     0.17     1.76     0.18   0.1504
135        985.35  1142.95    31.38     0.12     1.71     0.10   0.1504
136       1028.56   891.12    31.65     0.15     1.44     0.13   0.1504
137       1026.66   958.35    31.44     0.11     1.42     0.19   0.1504
138       1107.98  1013.73    31.41     0.14     1.33     0.13   0.1504
139        980.40  1191.79    31.66     0.24     1.59     0.17   0.1504
140       1159.78  1103.63    31.43     0.20     1.34     0.20   0.1504
141        954.16  1104.87    31.39     0.21     1.58     0.17   0.1504
142       1049.16   931.81    31.60     0.26     1.55     0.11   0.1504
143       1102.58  1015.46    31.69     0.15     1.44     0.13   0.1504
144        895.68  1144.05    32.00     0.18     1.62     0.12   0.1505
145       1014.42   977.74    31.51     0.18     1.69     0.16   0.1505
146       1052.99   998.33    31.38     0.28     1.53     0.18   0.1505
147       1031.38  1106.05    31.49     0.20     1.82     0.13   0.1505
148        941.37  1005.68    31.71     0.27     1.79     0.26   0.1505
149        945.24   878.76    31.46     0.19     1.45     0.19   0.1505
150        988.38  1018.72    31.43     0.12     1.50     0.14   0.1505
151       1163.45   966.53    31.73     0.22     1.73     0.14   0.1505
152       1070.42  1035.34    31.58     0.21     1.55     0.12   0.1506
153       1026.29   942.26    31.64     0.13     1.66     0.11   0.1506
154       1177.75   885.59    31.55     0.17     1.75     0.21   0.1506
155       1140.57  1134.58    31.52     0.19     1.81     0.25   0.1506
156        983.08   965.22    31.32     0.10     1.54     0.15   0.1506
157       1013.72  1141.11    31.38     0.23     1.52     0.20   0.1506
158       1026.78   962.01    31.42     0.16     1.35     0.21   0.1506
159       1041.25  1036.75    31.80     0.24     1.54     0.11   0.1506
160        995.78   988.39    31.35     0.17     1.79     0.14   0.1506
161        966.64   882.33    31.58     0.26     1.50     0.28   0.1506
162        975.35  1030.84    31.53     0.17     1.54     0.16   0.1506
163        966.85   839.36    31.47     0.14     1.85     0.23   0.1507
164        998.04  1020.47    31.55     0.12     1.60     0.10   0.1507
165       1162.73   961.56    31.20     0.14     1.65     0.14   0.1507
166        939.39  1080.90    31.25     0.22     1.74     0.14   0.1507
167        916.35  1108.25    31.85     0.19     1.67     0.14   0.1507
168       1133.19   905.40    31.59     0.11     1.37     0.16   0.1507
170        962.54   975.23    31.37     0.20     1.61     0.18   0.1507
171       1058.72   933.95    31.59     0.21     1.68     0.13   0.1507
172        972.67  1049.81    31.73     0.23     1.53     0.23   0.1508
173       1087.93   965.74    31.25     0.18     1.43     0.23   0.1508
174       1072.36   976.45    31.40     0.17     1.64     0.25   0.1508
175        948.76   980.45    31.74     0.39     1.31     0.22   0.1508
176        939.78  1026.20    31.35     0.14     1.81     0.27   0.1508
177       1029.56  1048.37    31.75     0.13     1.57     0.16   0.1508
178        992.02  1104.15    31.54     0.17     1.61     0.24   0.1508
179       1001.90  1129.63    31.57     0.12     1.40     0.32   0.1508
180       1115.74  1003.85    31.49     0.19     1.44     0.11   0.1508
181        994.68  1135.22    31.70     0.21     1.19     0.19   0.1508
182       1062.92  1027.76    31.35     0.11     1.70     0.10   0.1509
183       1084.81  1014.82    31.51     0.13     1.67     0.26   0.1509
184       1041.55  1062.83    31.72     0.15     1.44     0.45   0.1509
185       1082.69  1053.50    31.27     0.19     1.72     0.13   0.1509
186        940.56  1203.21    31.77     0.11     1.53     0.22   0.1509
187       1109.45  1002.20    31.45     0.16     1.73     0.21   0.1509
188       1035.54  1008.18    31.72     0.17     1.78     0.17   0.1509
189       1009.93  1230.76    31.60     0.21     1.15     0.30   0.1509
190        981.58  1034.61    31.69     0.13     1.92     0.11   0.1509
191        978.56   986.33    31.38     0.13     1.56     0.11   0.1510
192       1016.83  1038.30    31.79     0.19     1.52     0.23   0.1510
193       1133.55  1107.72    31.47     0.21     1.38     0.13   0.1510
194        870.74  1034.17    31.55     0.14     1.64     0.25   0.1510
195       1005.23   915.03    31.68     0.15     2.07     0.26   0.1510
196       1162.70   989.31    31.37     0.15     1.54     0.26   0.1510
197        993.27   894.63    31.16     0.16     1.48     0.11   0.1510
198       1049.69  1056.73    31.76     0.18     1.60     0.17   0.1510
199       1080.81   967.41    31.31     0.22     2.10     0.23   0.1510
1100      1050.50  1047.41    31.44     0.13     1.70     0.23   0.1510
1101      1076.80  1017.75    31.44     0.15     1.47     0.10   0.1511
1102      1136.32  1072.40    31.45     0.21     1.46     0.21   0.1511
1103      1022.80  1149.31    31.58     0.12     1.54     0.24   0.1511
1104      1076.36  1081.36    31.24     0.25     1.50     0.17   0.1511
1105       960.83   954.34    31.54     0.14     1.40     0.16   0.1511
1106       973.70   999.69    31.68     0.18     1.59     0.17   0.1511
1107      1109.30   988.62    31.89     0.22     1.15     0.17   0.1511
1108      1147.50   994.74    31.34     0.26     1.70     0.12   0.1511
1109       974.00  1040.25    31.65     0.10     1.59     0.29   0.1511
1110       967.30  1124.02    31.91     0.25     1.68     0.17   0.1512
1111      1195.25   986.57    31.62     0.24     1.85     0.20   0.1512
1112      1067.88  1011.65    31.50     0.13     1.71     0.13   0.1512
1113       990.26  1088.07    31.58     0.12     1.33     0.28   0.1512
1114      1202.60  1012.61    31.50     0.17     1.73     0.18   0.1512
1115       940.90   952.85    31.38     0.18     1.67     0.16   0.1512
1116      1008.55  1054.08    31.40     0.13     1.73     0.14   0.1512
1117      1086.06   977.67    31.55     0.11     1.98     0.28   0.1512
1118      1043.96  1053.76    31.23     0.20     1.44     0.12   0.1512
1119       947.30   965.48    31.64     0.13     2.06     0.27   0.1513
1120      1051.53  1050.63    31.47     0.13     1.35     0.17   0.1513
1121      1016.77  1226.42    31.61     0.12     1.62     0.10   0.1513
1122       798.85  1044.78    31.45     0.11     1.40     0.13   0.1513
1123      1068.03  1163.76    31.86     0.19     1.68     0.15   0.1513
1124      1085.54  1100.21    31.40     0.17     1.69     0.17   0.1513
1125       990.59  1023.21    31.35     0.10     1.17     0.24   0.1513
1126       971.86  1000.16    31.48     0.11     1.74     0.12   0.1513
1127      1019.84  1024.01    31.59     0.16     1.47     0.14   0.1513
1128       893.60  1185.43    31.49     0.10     1.70     0.13   0.1513
1129       933.93  1057.31    31.75     0.24     1.52     0.17   0.1514
1130       974.35   837.99    31.52     0.17     1.68     0.11   0.1514
1131      1092.05  1004.76    31.64     0.22     2.29     0.41   0.1514
1132       958.23  1001.15    31.45     0.33     1.59     0.27   0.1514
1133       975.04   953.07    31.59     0.18     1.51     0.28   0.1514
1134      1129.30   942.16    31.64     0.22     1.53     0.11   0.1514
1135      1134.97  1030.90    31.71     0.16     1.31     0.25   0.1514
1136      1124.61  1025.91    31.36     0.14     1.98     0.14   0.1514
1137      1075.41   933.09    31.75     0.23     1.79     0.14   0.1514
1138      1011.21  1009.72    31.33     0.16     1.82     0.19   0.1514
1139      1110.82  1087.50    31.55     0.12     1.74     0.16   0.1515
1140      1021.19   993.53    31.34     0.17     1.56     0.15   0.1515
1141       940.61  1039.99    31.42     0.11     1.53     0.16   0.1515
1142      1043.35   972.90    31.32     0.20     1.49     0.13   0.1515
1143       931.59   936.29    31.43     0.13     1.59     0.19   0.1515
1144      1064.55   926.37    31.39     0.22     1.54     0.17   0.1515
1145      1007.57  1030.39    31.69     0.33     1.50     0.17   0.1515
1146       991.38   963.33    31.33     0.16     1.57     0.16   0.1515
1147      1115.15  1134.38    31.62     0.13     1.47     0.14   0.1515
1148       962.53   952.25    31.62     0.14     1.69     0.11   0.1516
1149      1029.53  1156.00    31.67     0.19     1.44     0.22   0.1516
1150      1148.70  1061.34    31.45     0.10     1.78     0.11   0.1516
1151       821.97  1065.98    31.50     0.11     1.59     0.14   0.1516
1152      1109.16  1196.33    31.86     0.17     1.44     0.18   0.1516
1153      1056.71  1017.14    31.75     0.14     1.77     0.22   0.1516
1154      1034.38  1235.89    31.56     0.14     1.54     0.11   0.1516
1155      1027.01  1049.81    31.09     0.33     1.46     0.19   0.1516
1156      1139.08   963.32    31.48     0.28     1.67     0.18   0.1516
1157      1037.92  1084.31    31.35     0.26     1.57     0.11   0.1516
1158       916.91  1018.29    31.60     0.12     2.02     0.23   0.1517
1159      1034.28  1180.04    31.39     0.31     1.61     0.18   0.1517
1160       993.66  1000.23    31.88     0.25     1.32     0.23   0.1517
1161      1050.63  1036.10    31.34     0.13     1.52     0.12   0.1517
1162      1002.65  1109.62    31.68     0.16     1.97     0.22   0.1517
1163      1226.72  1087.29    31.02     0.30     1.59     0.12   0.1517
1164      1148.07  1040.36    31.59     0.17     1.51     0.12   0.1517
1165      1199.63  1046.74    31.54     0.19     1.80     0.18   0.1517
1166       913.79  1013.55    31.61     0.26     1.69     0.21   0.1517
1167      1036.65   995.96    31.34     0.20     2.02     0.32   0.1518
1168       996.52  1051.49    31.55     0.15     1.74     0.10   0.1518
1169      1069.74   978.70    31.67     0.14     1.97     0.17   0.1518
1170      1100.19   907.10    31.47     0.18     1.35     0.16   0.1518
1171      1106.06  1127.93    31.85     0.23     1.34     0.15   0.1518
1172      1073.94  1201.53    31.58     0.21     1.62     0.21   0.1518
1173      1042.58   863.10    31.35     0.21     1.60     0.17   0.1518
1174       985.63   943.76    31.61     0.22     1.69     0.14   0.1518
1175      1133.89  1117.37    31.43     0.16     1.38     0.15   0.1518
1176       991.63  1072.74    31.59     0.15     1.77     0.18   0.1519
1177       986.10  1043.59    31.60     0.27     1.57     0.21   0.1519
1178       951.60  1117.40    31.59     0.16     1.38     0.19   0.1519
1179      1171.87   933.59    31.58     0.16     1.57     0.10   0.1519
1180      1153.47  1035.35    31.55     0.20     1.80     0.15   0.1519
1181       993.80  1214.59    31.26     0.25     1.56     0.19   0.1519
1182      1000.83  1050.63    31.27     0.26     1.67     0.11   0.1519
1183      1005.32  1029.01    30.85     0.29     1.93     0.32   0.1519
1184       925.71  1029.91    31.63     0.18     1.44     0.11   0.1519
1185      1078.81  1010.05    31.51     0.10     1.72     0.26   0.1519
1186       986.23  1081.07    31.62     0.21     1.42     0.22   0.1520
1187      1079.94  1123.54    31.67     0.19     1.48     0.13   0.1520
1188      1098.64  1107.15    31.52     0.16     1.60     0.17   0.1520
1189       932.95  1069.60    31.73     0.12     1.65     0.18   0.1520
1190      1040.34  1104.16    31.27     0.20     1.37     0.36   0.1520
1191      1095.63  1160.31    31.58     0.13     1.42     0.10   0.1520
1192      1076.62  1077.43    31.90     0.25     1.61     0.11   0.1520
1193      1011.31  1060.66    31.20     0.34     1.36     0.18   0.1520
1194      1127.13   913.02    31.55     0.13     1.82     0.32   0.1520
1195      1055.68  1081.62    31.66     0.16     1.98     0.22   0.1521
1196       867.89   919.70    31.51     0.11     1.63     0.14   0.1521
1197      1076.54  1001.99    31.52     0.13     1.54     0.23   0.1521
1198      1005.67  1001.61    31.47     0.11     1.83     0.30   0.1521
1199      1083.97  1079.25    31.48     0.13     1.67     0.11   0.1521
1200      1116.27  1171.49    31.58     0.10     1.72     0.15   0.1521
1201      1034.13   991.76    31.50     0.30     1.55     0.18   0.1521
1202       927.89  1045.96    31.29     0.10     1.55     0.13   0.1521
1203       874.08  1080.49    31.74     0.26     1.48     0.23   0.1521
1204      1129.78  1035.30    31.81     0.24     1.68     0.18   0.1521
1205       977.34  1099.06    31.23     0.15     1.69     0.22   0.1522
1206      1084.36   975.11    31.61     0.13     1.46     0.13   0.1522
1207      1070.10  1108.17    31.48     0.20     1.65     0.11   0.1522
1208       991.27  1064.89    31.78     0.14     1.51     0.33   0.1522
1209      1000.64  1206.99    31.69     0.14     1.37     0.13   0.1522
1210      1153.60  1025.58    31.47     0.15     1.85     0.19   0.1522
1211       984.03   970.83    31.83     0.23     1.75     0.24   0.1522
1212      1070.09  1074.29    31.71     0.15     1.78     0.13   0.1522
1213      1077.70  1023.82    31.46     0.24     1.47     0.12   0.1522
1214      1029.18  1095.78    31.97     0.21     1.66     0.12   0.1523
1215       983.05  1100.13    31.48     0.27     1.93     0.25   0.1523
1216      1100.54  1043.53    31.57     0.12     1.54     0.19   0.1523
1217      1124.39   918.20    31.60     0.18     1.84     0.25   0.1523
1218       979.15   956.11    31.53     0.15     1.37     0.21   0.1523
1219      1070.71   873.50    31.64     0.17     1.38     0.15   0.1523
1220      1062.06   858.85    31.35     0.10     1.48     0.11   0.1523
1221       948.08  1072.54    31.74     0.32     1.47     0.18   0.1523
1222      1049.65  1144.91    31.24     0.20     1.46     0.15   0.1523
1223      1050.98   926.17    31.59     0.11     1.59     0.14   0.1523
1224      1007.56  1120.90    31.53     0.23     1.68     0.18   0.1524
1225       960.07   932.33    31.44     0.19     1.56     0.19   0.1524
1226      1067.65  1098.12    31.46     0.11     1.56     0.13   0.1524
1227       834.93   999.89    31.35     0.21     1.57     0.22   0.1524
1228      1010.80  1007.36    31.45     0.22     1.39     0.20   0.1524
1229      1039.68   966.56    31.42     0.13     1.50     0.13   0.1524
1230      1076.50  1072.19    31.32     0.20     1.66     0.21   0.1524
1231       988.71  1059.53    31.73     0.13     1.15     0.16   0.1524
1232       888.36  1055.16    31.60     0.12     1.46     0.17   0.1524
1233      1011.75  1202.65    31.34     0.15     1.78     0.25   0.1525
1234      1078.41   800.05    31.20     0.23     1.56     0.16   0.1525
1235      1020.94   985.12    31.04     0.31     1.75     0.15   0.1525
1236      1131.01  1176.50    31.60     0.12     1.62     0.12   0.1525
1237      1001.86  1161.99    31.58     0.17     1.42     0.22   0.1525
1238      1175.96  1010.49    31.51     0.11     1.70     0.22   0.1525
1239      1024.62  1174.98    31.33     0.18     1.28     0.35   0.1525
1240      1006.09   833.19    31.57     0.11     1.48     0.12   0.1525
1241      1006.19   987.50    31.65     0.43     1.81     0.40   0.1525
1242      1024.91  1053.23    31.48     0.13     1.73     0.17   0.1526
1243      1049.20   991.32    31.34     0.16     1.53     0.22   0.1526
1244      1136.39  1076.10    31.52     0.15     1.92     0.11   0.1526
1245       904.18   995.90    31.51     0.26     1.64     0.13   0.1526
1246       848.82   923.37    31.69     0.14     1.65     0.35   0.1526
1247       936.50  1173.85    31.50     0.17     1.39     0.10   0.1526
1248       917.06  1043.58    31.45     0.10     1.21     0.13   0.1526
1249      1081.44   952.83    31.36     0.14     1.75     0.18   0.1526
1250       998.72  1142.85    31.65     0.13     1.51     0.24   0.1526
1251      1202.59   977.46    31.36     0.23     1.58     0.10   0.1526
1252      1212.76  1119.63    31.65     0.18     1.79     0.24   0.1527
1253       985.26  1034.53    31.26     0.27     1.85     0.16   0.1527
1254       895.43   980.92    31.40     0.12     1.40     0.12   0.1527
1255       989.33   997.95    31.27     0.29     1.69     0.20   0.1527
1256      1192.39   948.98    31.33     0.22     1.51     0.12   0.1527
1257      1113.48  1036.33    31.44     0.14     1.36     0.26   0.1527
1258      1075.40   962.42    31.47     0.17     1.72     0.17   0.1527
1259      1088.01   989.99    31.73     0.36     1.31     0.19   0.1527
1260      1096.76  1183.71    31.46     0.27     1.33     0.11   0.1527
1261       897.52  1132.54    31.46     0.11     1.49     0.15   0.1527
1262      1044.17   987.22    31.51     0.11     1.46     0.13   0.1528
1263       952.92   993.81    31.42     0.14     1.64     0.17   0.1528
1264       910.10   889.20    31.49     0.16     1.57     0.25   0.1528
1265      1045.28  1005.40    31.43     0.14     1.55     0.11   0.1528
1266      1056.45  1147.69    31.36     0.11     1.52     0.12   0.1528
1267      1084.78   878.80    31.55     0.16     1.94     0.20   0.1528
1268      1177.27  1012.73    31.32     0.16     1.69     0.11   0.1528
1269      1076.70   973.79    31.64     0.16     1.71     0.19   0.1528
1271       985.17  1027.16    31.83     0.15     1.78     0.25   0.1529
1272      1075.92  1078.82    31.44     0.11     1.56     0.11   0.1529
1273       866.42  1177.00    31.56     0.15     1.54     0.30   0.1529
1274       873.04  1041.70    31.26     0.27     1.75     0.17   0.1529
1275      1035.78  1138.76    31.83     0.12     1.86     0.20   0.1529
1276      1087.45  1039.16    31.29     0.20     1.65     0.12   0.1529
1277       947.34  1128.25    31.53     0.11     1.81     0.12   0.1529
1278       967.77   845.45    31.73     0.11     1.76     0.24   0.1529
1279       972.60   920.69    31.50     0.13     1.60     0.22   0.1529
1280       920.84   924.48    31.45     0.14     1.55     0.21   0.1530
1281       942.32   972.35    31.50     0.12     1.75     0.21   0.1530
1282      1121.70  1191.12    31.55     0.12     1.78     0.29   0.1530
1283       887.25   930.49    31.38     0.18     1.45     0.10   0.1530
1284      1070.26  1075.27    31.27     0.13     1.52     0.21   0.1530
1285       935.56  1096.52    31.57     0.12     1.40     0.12   0.1530
1286      1115.93  1066.21    31.51     0.17     1.40     0.15   0.1530
1287      1039.43   993.52    31.45     0.23     1.60     0.11   0.1530
1288       954.81   914.35    31.55     0.18     1.73     0.25   0.1530
1289      1093.74  1070.24    31.45     0.15     1.67     0.16   0.1531
1290      1104.21  1066.55    31.59     0.18     1.62     0.12   0.1531
1291       943.83   981.95    31.61     0.16     1.43     0.14   0.1531
1292      1127.96  1026.97    31.26     0.26     1.55     0.13   0.1531
1293       993.65   979.32    31.46     0.14     1.58     0.21   0.1531
1294      1066.83  1118.14    31.52     0.21     1.94     0.19   0.1531
1295      1102.78   967.53    31.85     0.30     1.50     0.14   0.1531
1296       866.26   974.11    31.25     0.12     1.74     0.11   0.1531
1297      1107.87  1011.82    31.55     0.17     1.18     0.25   0.1531
1298      1011.07   954.87    31.65     0.21     2.04     0.25   0.1531
1299       967.66  1037.48    31.80     0.24     1.52     0.13   0.1532
1300      1137.54   991.87    31.49     0.22     1.64     0.10   0.1532
1301      1074.88  1162.21    31.63     0.13     1.65     0.19   0.1532
1302      1082.70   906.32    31.69     0.18     1.62     0.17   0.1532
1303       950.75  1051.01    31.53     0.10     1.76     0.19   0.1532
1304      1011.11   988.41    31.65     0.22     1.52     0.16   0.1532
1305       861.02   931.21    31.67     0.14     1.67     0.10   0.1532
1306      1052.14  1073.68    31.58     0.10     1.18     0.32   0.1532
1307      1174.28   942.48    31.13     0.23     1.79     0.15   0.1532
1308       961.15  1201.29    31.25     0.18     1.52     0.14   0.1533
1309      1075.48   994.64    31.29     0.23     1.69     0.11   0.1533
1310      1171.63  1026.02    31.73     0.12     1.66     0.16   0.1533
1311       982.43  1157.09    31.68     0.13     1.21     0.20   0.1533
1312      1062.17  1002.18    31.42     0.15     1.55     0.15   0.1533
1313      1098.92  1000.04    31.99     0.27     1.58     0.11   0.1533
1314      1092.54  1078.16    31.31     0.14     1.40     0.15   0.1533
1315      1021.76   971.77    31.54     0.25     1.32     0.15   0.1533
1316      1051.96   974.23    31.55     0.12     1.85     0.19   0.1533
1317      1103.03   992.16    31.42     0.12     1.64     0.12   0.1533
1318       910.32  1097.50    31.57     0.14     1.55     0.19   0.1534
1319      1067.79  1113.98    31.86     0.27     1.61     0.15   0.1534
1320       992.83  1155.53    31.61     0.21     1.61     0.20   0.1534
1322      1082.63   845.73    31.76     0.22     1.78     0.16   0.1534
1323       962.28   854.99    31.41     0.21     1.61     0.27   0.1534
1324      1059.36   974.63    31.19     0.15     1.71     0.17   0.1534
1325       866.68  1137.67    31.43     0.18     1.73     0.11   0.1534
1326      1021.36  1137.62    31.40     0.19     1.95     0.22   0.1534
1327       953.32   956.28    31.41     0.13     1.56     0.20   0.1535
1328      1098.04   917.60    31.69     0.12     1.74     0.13   0.1535
1329      1221.07   985.84    31.96     0.19     1.53     0.22   0.1535
1330      1010.36   969.58    31.42     0.12     1.90     0.13   0.1535
1331       971.02   970.84    31.39     0.14     1.55     0.19   0.1535
1332       978.17  1066.65    31.88     0.25     1.62     0.18   0.1535
1333      1035.97   987.09    31.13     0.26     1.65     0.14   0.1535
1334       940.67   930.88    31.36     0.23     1.58     0.27   0.1535
1335      1058.25   962.50    31.35     0.15     1.34     0.24   0.1535
1336       849.20  1046.18    31.60     0.21     1.25     0.19   0.1536
1337      1057.55  1152.61    31.20     0.25     1.49     0.13   0.1536
1338       880.67   976.64    31.36     0.16     1.64     0.11   0.1536
1339       965.86   994.96    31.49     0.11     1.36     0.16   0.1536
1340      1021.96  1110.57    31.08     0.27     1.50     0.16   0.1536
1341      1104.06  1061.42    31.42     0.16     1.66     0.11   0.1536
1342       851.09  1144.50    31.49     0.11     1.60     0.11   0.1536
1343      1002.29  1188.74    31.48     0.20     1.37     0.19   0.1536
1344      1140.20   944.35    31.60     0.25     1.66     0.15   0.1536
1345       848.67   902.20    31.64     0.18     1.84     0.19   0.1536
1346      1010.57  1114.96    31.46     0.26     1.58     0.12   0.1537
1347       943.16   996.62    31.76     0.27     1.53     0.11   0.1537
1348      1037.26  1159.31    31.40     0.11     1.51     0.11   0.1537
1349      1139.75  1035.95    31.70     0.14     1.66     0.10   0.1537
1350       968.16  1027.92    31.20     0.22     1.80     0.32   0.1537
1351      1121.58  1092.26    31.41     0.18     1.26     0.27   0.1537
1352      1210.65  1015.33    31.57     0.33     1.62     0.12   0.1537
1353      1112.81  1198.27    31.70     0.27     1.42     0.31   0.1537
1354       896.72  1042.27    31.48     0.13     1.67     0.15   0.1537
1355      1128.37  1172.81    31.54     0.15     1.39     0.20   0.1538
1356       913.16   951.12    31.50     0.18     1.78     0.14   0.1538
1357      1178.98   940.06    31.69     0.27     1.67     0.34   0.1538
1358      1076.11  1045.86    31.53     0.10     1.50     0.22   0.1538
1359       940.91   950.85    31.25     0.25     1.11     0.20   0.1538
1360      1069.31   956.22    31.49     0.17     1.75     0.18   0.1538
1361       912.20  1077.77    31.71     0.19     1.53     0.17   0.1538
1362      1044.87   975.39    31.49     0.13     1.65     0.20   0.1538
1363      1000.53  1008.14    31.55     0.10     1.61     0.19   0.1538
1364      1036.13  1087.59    31.62     0.12     1.55     0.14   0.1539
1365      1192.28  1022.69    31.49     0.21     1.02     0.33   0.1539
1366      1091.28  1254.31    31.41     0.29     1.66     0.15   0.1539
1367      1052.77   964.84    31.54     0.21     1.72     0.20   0.1539
1368       855.62  1029.32    31.53     0.13     1.27     0.15   0.1539
1369      1108.09   981.05    31.65     0.26     1.59     0.13   0.1539
1370      1158.22   956.68    31.46     0.11     1.76     0.16   0.1539
1371      1118.36   999.56    31.62     0.10     1.59     0.14   0.1539
1372      1172.03  1092.74    31.55     0.16     2.01     0.27   0.1539
1373      1065.98  1180.19    31.58     0.18     1.86     0.23   0.1539
1374       962.67  1108.48    32.01     0.23     0.77     0.36   0.1540
1375      1009.36  1152.22    31.36     0.15     1.23     0.20   0.1540
1376      1103.67  1051.53    31.64     0.27     1.76     0.25   0.1540
1377      1092.11  1075.16    31.51     0.18     1.46     0.16   0.1540
1378       987.16  1082.10    31.41     0.16     1.43     0.19   0.1540
1379      1112.85  1031.23    31.45     0.22     1.58     0.24   0.1540
1380       951.89   968.30    31.53     0.22     1.73     0.11   0.1540
1381      1008.82  1215.39    31.61     0.43     1.65     0.29   0.1540
1382      1037.61  1180.47    31.59     0.20     1.67     0.28   0.1541
1383       948.97   931.44    31.60     0.11     1.83     0.26   0.1541
1384      1048.94  1050.18    31.30     0.23     1.40     0.22   0.1541
1385      1109.81   945.93    31.32     0.17     1.45     0.10   0.1541
1386      1038.96  1006.91    31.36     0.12     1.50     0.14   0.1541
1387      1107.82  1004.50    31.69     0.16     1.53     0.15   0.1541
1388       889.21   881.56    31.53     0.11     1.60     0.16   0.1541
1389      1110.11   904.60    31.68     0.15     1.80     0.17   0.1541
1390      1178.95   918.87    31.66     0.12     1.72     0.17   0.1541
1391       895.50  1060.32    31.60     0.20     1.28     0.16   0.1541
1392       952.06   869.12    31.39     0.14     1.38     0.22   0.1542
1393      1055.86  1063.06    31.39     0.17     1.69     0.20   0.1542
1394      1139.41  1026.39    31.55     0.12     1.78     0.23   0.1542
1395      1067.85  1020.23    31.38     0.14     1.66     0.18   0.1542
1396      1021.40  1174.62    31.54     0.14     1.61     0.11   0.1542
1397      1153.76  1124.81    31.59     0.23     1.46     0.15   0.1542
1398      1214.33  1019.88    31.60     0.11     1.72     0.17   0.1542
1399      1067.12   965.18    31.60     0.12     1.47     0.10   0.1542
1400      1136.81  1035.49    31.34     0.36     1.24     0.27   0.1542
1401      1049.19  1077.49    31.39     0.13     1.79     0.28   0.1542
1402      1051.63   919.25    31.47     0.15     1.46     0.11   0.1543
1403       939.60   936.42    31.48     0.16     1.52     0.13   0.1543
1404      1103.05  1076.72    31.46     0.21     1.62     0.14   0.1543
1405      1142.08   994.79    31.70     0.13     1.50     0.26   0.1543
1406       904.09  1092.51    31.63     0.14     1.71     0.17   0.1543
1407      1058.73  1078.52    31.45     0.16     1.22     0.22   0.1543
1408       927.90  1048.74    31.33     0.13     1.43     0.38   0.1543
1409      1161.90  1168.56    31.42     0.14     1.85     0.19   0.1543
1410      1029.00   910.31    31.74     0.21     1.78     0.12   0.1544
1411       900.27   982.35    31.34     0.24     1.61     0.18   0.1544
1412      1128.99  1082.48    31.77     0.13     1.74     0.14   0.1544
1413       937.88  1022.41    31.53     0.10     1.68     0.27   0.1544
1414      1215.01  1016.59    31.39     0.14     1.55     0.15   0.1544
1415      1136.55   984.97    31.74     0.24     1.70     0.14   0.1544
1416      1049.08  1123.27    31.46     0.28     1.48     0.23   0.1544
1417       813.66  1019.28    31.83     0.20     1.55     0.11   0.1544
1418      1024.17  1013.33    32.03     0.19     1.68     0.20   0.1544
1419      1118.53  1017.17    31.39     0.26     1.38     0.12   0.1544
1421       960.84  1047.87    31.42     0.15     1.50     0.23   0.1545
1422      1009.98   913.42    31.41     0.19     1.60     0.12   0.1545
1423      1184.50  1005.20    31.35     0.19     1.76     0.14   0.1545
1424       948.81  1019.24    31.49     0.11     1.76     0.17   0.1545
1425      1044.54   993.58    31.46     0.15     1.38     0.15   0.1545
1426       837.54   983.27    30.90     0.23     1.23     0.31   0.1545
