# id  x  y  V  eV  BV  eBV
130  1014.504059  1038.270956  21.572950  0.236914  1.616305  0.142750
155  950.789427  1074.898412  21.159311  0.309156  1.370502  0.210177
165  1010.332529  1121.024840  20.980885  0.185607  2.079824  0.156597
168  1036.332216  983.042294  21.537377  0.127983  1.626768  0.203261
172  1103.511470  1110.695342  21.254351  0.134563  1.509007  0.222903
187  1082.240328  1096.934298  21.304608  0.127421  1.860284  0.295761
192  1095.289467  974.809948  21.080188  0.307229  1.430935  0.151772
195  971.082957  977.871217  21.007678  0.127439  1.539914  0.189332
1100  1023.780577  1214.099108  20.637999  0.190870  1.853099  0.328901
1113  870.563860  1078.404444  20.362480  0.251164  1.569332  0.171927
1114  1051.400438  970.282619  21.105463  0.226474  1.474227  0.139132
1115  1034.999685  1108.765245  21.302990  0.269174  1.597324  0.108539
1116  1145.535549  991.516611  20.768697  0.212164  1.602882  0.138673
1118  1109.139497  1065.175777  20.606209  0.241888  1.350790  0.188588
1120  852.938813  1089.948652  20.739510  0.200649  1.529011  0.123962
1121  996.153999  996.088812  20.920607  0.122739  1.429580  0.188135
1122  948.406682  907.531899  20.945176  0.172922  1.382942  0.110544
1123  1016.616960  1085.597225  20.689431  0.159907  1.566296  0.139276
1124  1069.851771  1120.889303  20.862415  0.315805  1.594619  0.141461
1125  1024.777339  934.579036  20.871820  0.180922  1.473361  0.139415
1127  1030.868562  1024.651284  20.961040  0.181164  1.291707  0.159833
1130  1141.871534  1003.572347  20.531549  0.219978  1.357897  0.233415
1131  1113.255731  1132.631163  21.005467  0.160743  1.336851  0.162307
1133  1175.781847  1150.219244  20.734787  0.205789  1.528322  0.124595
1135  1136.461906  967.305687  20.820206  0.112630  1.563392  0.195176
1136  998.340833  1113.285714  20.809455  0.156705  1.696893  0.170741
1137  935.304192  941.801697  20.353361  0.223415  0.860055  0.371783
1138  1075.107697  1070.622106  20.564929  0.185818  1.622268  0.171129
1142  1149.343764  944.796529  20.812709  0.116855  1.428007  0.124048
1143  979.722650  950.974034  21.027638  0.238655  1.289222  0.200425
1144  975.749489  928.361308  20.713183  0.190378  1.283388  0.174723
1145  978.292306  974.973420  20.606074  0.158656  1.120803  0.129673
1146  860.413788  1058.678804  20.568504  0.098849  1.589750  0.137317
1147  987.639869  1070.582354  20.395531  0.178422  1.459382  0.159571
1148  1055.907144  1007.334892  20.679902  0.140247  1.471697  0.138417
1149  1137.594429  1095.474176  20.303238  0.232370  1.503334  0.233240
1150  998.144492  1109.492961  20.693763  0.182323  1.539375  0.098738
1151  1089.933107  1040.897393  20.609487  0.110669  1.198708  0.252139
1153  1087.230382  1002.094510  20.481050  0.089971  1.677510  0.124566
1154  881.490452  841.905193  20.548325  0.098585  1.475144  0.160407
1155  865.936404  1014.958100  20.737772  0.210211  1.442426  0.129916
1156  793.561743  1025.420943  20.568302  0.172987  1.307132  0.162164
1157  1011.441377  1058.311475  20.468844  0.096726  1.698315  0.131174
1158  1041.855201  976.017203  20.440260  0.146553  1.283044  0.173827
1159  1024.967168  998.182420  20.623844  0.108949  1.443922  0.123291
1160  980.327055  1083.526062  20.532048  0.098522  1.194408  0.202467
1161  1095.760937  957.428326  20.285102  0.186824  0.880523  0.248137
1163  995.514470  895.559946  20.409454  0.234385  1.450331  0.086889
1165  1009.012081  1027.670630  20.270333  0.125563  1.486400  0.127672
1166  934.194442  1011.803464  20.462270  0.284938  1.513952  0.187184
1167  956.673393  1061.689876  20.527089  0.086773  1.371651  0.091771
1168  1044.864553  961.203732  20.960400  0.350274  1.510727  0.112299
1169  1023.467745  1031.870116  20.458960  0.090932  1.616507  0.139864
1170  949.823939  982.946181  20.407815  0.113551  1.611308  0.143613
1171  947.766477  968.979599  20.466669  0.178317  1.473296  0.169988
1172  909.811077  1039.036109  20.484155  0.117863  1.409311  0.153058
1173  1135.217009  934.820782  20.407942  0.126110  1.489924  0.102424
1174  1009.198019  1090.869535  19.966220  0.154855  1.508876  0.137984
1175  1189.141012  872.969708  20.340021  0.092762  1.363649  0.149147
1176  1146.860810  976.074015  20.276285  0.136123  1.248171  0.147058
1177  928.071660  939.647857  20.359692  0.131798  1.346936  0.164552
1178  1064.983060  991.874744  20.339281  0.196335  1.498409  0.091033
1179  1026.032046  1058.764759  20.061307  0.107698  1.266414  0.147052
1180  1065.000530  1204.658053  20.155440  0.122585  1.245107  0.202575
1181  930.709258  1084.558725  20.181281  0.081541  1.482677  0.100407
1182  897.747763  979.845079  20.346778  0.107841  1.317674  0.128365
1183  989.438218  1054.340383  19.741034  0.181629  1.442922  0.129458
1184  1060.744745  934.212772  20.410508  0.277976  1.478743  0.141925
1185  889.994506  888.270295  20.115905  0.124087  1.299829  0.115963
1186  1061.324001  1119.400059  20.207813  0.080167  1.215777  0.240599
1187  1034.450002  970.423112  20.120815  0.082847  1.477693  0.093296
1188  1011.923579  1130.854564  20.109053  0.167522  1.408071  0.260361
1189  1138.548756  888.845599  20.011110  0.146347  1.220261  0.226226
1190  1005.814989  1017.442099  20.199058  0.206728  1.532632  0.168124
1191  1016.249385  1099.473838  20.119186  0.093753  1.305826  0.147103
1192  1005.575414  1049.888236  20.037311  0.179543  1.125423  0.162933
1193  928.021729  985.552302  20.061769  0.121918  1.310693  0.253286
1194  1080.587325  1071.049318  20.011620  0.084442  1.582155  0.123590
1195  1039.478108  1071.625687  20.252582  0.111083  1.436287  0.220882
1196  879.618191  1106.501960  19.986420  0.096307  1.521557  0.093929
1197  922.854277  1032.458588  19.813420  0.117364  1.819388  0.152755
1198  1049.846989  962.453258  19.966799  0.126528  1.367183  0.089724
1199  991.753503  1070.417326  20.169401  0.128655  1.497832  0.132605
1200  1131.829965  1109.865615  20.027274  0.135853  1.562199  0.151593
1201  1043.710464  1186.747576  19.747925  0.359043  1.409652  0.129620
1202  1027.417047  907.022787  19.807554  0.104618  1.463481  0.108760
1203  1056.673505  1070.948803  19.712202  0.247645  1.285074  0.121913
1204  1068.782838  942.460129  19.760327  0.112791  1.355715  0.092003
1205  1148.137595  1051.635220  19.743247  0.121711  1.599628  0.167103
1206  1258.116649  1012.305920  19.885221  0.097919  1.328310  0.071841
1207  1133.743329  989.814170  19.758873  0.148395  1.484275  0.087500
1208  1076.778680  1145.437348  19.628900  0.108356  1.333196  0.106023
1209  971.837174  911.391928  19.571771  0.081452  1.359345  0.173320
1210  1061.525176  1002.775429  19.561976  0.180398  1.386253  0.187371
1211  887.449784  926.083789  19.606334  0.116394  1.419258  0.152033
1212  1074.022339  1084.280771  19.666895  0.072940  1.593802  0.084674
1213  911.217787  947.428147  19.621665  0.118039  1.452377  0.148733
1214  993.347625  977.350410  19.637236  0.067942  1.571914  0.094244
1215  1152.747991  1061.409096  19.698773  0.079357  1.473743  0.085428
1216  1006.764503  1051.485901  19.648150  0.096973  1.404181  0.083321
1217  1050.464154  1044.065587  19.706365  0.149269  1.348044  0.126536
1218  905.876337  940.111483  19.648031  0.090451  1.421357  0.079136
1219  1100.032758  1179.719291  19.555666  0.122932  1.387359  0.179296
1220  1070.356234  924.746445  19.140435  0.157850  1.552384  0.126454
1221  1167.814164  975.520358  19.437839  0.145922  1.384029  0.122304
1222  961.680077  976.528036  19.679883  0.065342  1.353131  0.103530
1223  1051.569951  894.302945  19.686951  0.100096  1.432555  0.068200
1224  1124.786668  1186.698691  19.498934  0.088414  1.553246  0.117059
1225  969.338757  1138.378486  19.544571  0.098839  1.374181  0.095693
1226  986.245919  1065.596518  19.744446  0.184259  1.456773  0.156100
