# id  x  y  V  eV  BV  eBV m_ini
189        940.64  1054.98    19.22     0.07     1.05     0.16   0.8601
190       1207.18   993.42    19.25     0.10     0.99     0.08   0.8709
191       1112.76  1118.11    19.00     0.10     1.24     0.13   0.8785
192        980.83  1047.62    19.02     0.06     1.23     0.15   0.8839
193       1238.16   978.12    18.78     0.06     0.64     0.17   0.8935
194       1027.15  1061.98    18.85     0.09     1.04     0.11   0.8979
195        954.72   943.73    18.61     0.13     0.99     0.07   0.9059
196       1016.21   817.97    18.61     0.06     1.04     0.09   0.9112
197        929.04  1015.89    18.83     0.12     0.91     0.06   0.9188
198       1092.46  1059.37    18.65     0.06     1.01     0.08   0.9298
199       1064.43  1061.82    18.63     0.05     0.90     0.06   0.9347
1100      1053.77  1023.55    18.54     0.12     0.95     0.07   0.9492
1101       946.94  1033.93    18.50     0.05     0.95     0.18   0.9515
1102      1049.85  1037.85    18.59     0.12     0.94     0.10   0.9617
1103       886.02  1031.01    18.44     0.05     0.84     0.09   0.9715
1104      1035.91   987.51    18.40     0.06     0.76     0.09   0.9774
1105      1043.87  1109.14    18.26     0.07     0.91     0.10   0.9950
1106      1156.16   893.70    18.14     0.09     0.98     0.08   1.0040
1107      1057.28  1021.66    18.15     0.08     0.85     0.06   1.0137
1108       889.23   931.44    18.12     0.05     0.98     0.07   1.0220
1109      1087.29  1068.08    18.29     0.08     0.76     0.09   1.0281
1110       965.38   919.20    17.93     0.11     0.78     0.06   1.0402
1111       992.18  1110.35    18.08     0.14     0.77     0.07   1.0478
1112       943.33   966.62    17.85     0.10     0.67     0.06   1.0686
1113      1051.07  1003.22    17.84     0.04     0.73     0.07   1.0750
1114       868.92  1093.23    17.81     0.06     0.81     0.08   1.0837
1115      1160.58  1138.25    17.68     0.11     0.73     0.04   1.1026
1116       910.37   944.47    17.47     0.05     0.77     0.07   1.1157
1117      1109.13  1045.44    17.54     0.09     0.85     0.07   1.1205
1118      1060.69  1093.61    17.41     0.08     0.69     0.11   1.1314
1119      1090.76   973.41    17.38     0.09     0.70     0.07   1.1477
1120      1091.82   937.97    17.38     0.05     0.80     0.04   1.1617
1121       973.06   870.49    17.34     0.04     0.62     0.04   1.1816
1122      1021.34  1024.88    17.24     0.04     0.80     0.06   1.1862
1123       976.56   978.37    17.04     0.06     0.60     0.07   1.2126
1124       979.98   917.58    17.03     0.04     0.68     0.03   1.2239
1125      1009.35   926.59    16.92     0.07     0.68     0.04   1.2383
1126      1123.27   898.37    16.96     0.04     0.63     0.04   1.2518
1127       886.15   996.17    16.78     0.07     0.69     0.09   1.2755
1128       976.82  1020.16    16.82     0.07     0.53     0.06   1.2908
1129      1084.76   834.98    16.69     0.05     0.52     0.08   1.3123
1130       875.95   911.58    16.57     0.10     0.62     0.06   1.3313
1131      1020.90   979.55    16.68     0.08     0.64     0.05   1.3430
1132      1010.19  1051.01    16.60     0.05     0.63     0.04   1.3521
1133      1059.34  1016.89    16.61     0.09     0.53     0.04   1.3758
1134      1036.62   974.96    16.31     0.04     0.48     0.04   1.4118
1135      1180.12   985.17    16.28     0.05     0.48     0.06   1.4145
1136       980.07   944.83    16.24     0.04     0.51     0.04   1.4382
1137      1164.55  1002.49    16.03     0.05     0.47     0.04   1.4764
1138       970.03   864.82    15.95     0.04     0.50     0.03   1.5038
1139      1017.04  1038.22    15.92     0.03     0.46     0.03   1.5267
1140      1009.66  1044.69    15.91     0.05     0.46     0.04   1.5594
1141      1120.90  1085.11    15.91     0.04     0.44     0.03   1.5669
1142      1121.95   836.41    15.71     0.03     0.44     0.04   1.6130
1143      1008.30  1089.90    15.62     0.04     0.34     0.04   1.6466
1144      1031.72  1106.61    15.62     0.07     0.36     0.04   1.6730
1145      1039.48   858.55    15.60     0.05     0.33     0.04   1.6847
1146      1054.24   856.33    15.48     0.03     0.34     0.03   1.7425
1147      1224.39   999.12    15.40     0.05     0.39     0.03   1.7749
1148      1034.32   904.93    15.34     0.04     0.36     0.04   1.8031
1149      1002.24   969.94    15.18     0.07     0.12     0.07   1.8648
1150      1163.80   907.13    15.27     0.04     0.36     0.03   1.8702
1151       964.42  1158.68    15.12     0.04     0.30     0.04   1.9486
1152      1083.10  1212.84    15.00     0.04     0.20     0.03   1.9945
1153       957.52   972.05    14.99     0.03     0.25     0.04   2.0169
1154      1076.03   980.17    14.91     0.03     0.27     0.03   2.0985
1155      1066.71  1056.99    14.85     0.03     0.27     0.05   2.1379
1156      1078.61  1052.63    14.79     0.05     0.22     0.05   2.2197
1157      1157.07   888.58    14.64     0.04     0.23     0.06   2.2446
1158      1125.01  1114.50    14.61     0.06     0.19     0.05   2.3194
1159       942.72   951.07    14.53     0.03     0.20     0.03   2.4100
1160      1059.19  1103.68    14.55     0.05     0.22     0.03   2.4557
1161       975.36   922.83    14.31     0.04     0.25     0.07   2.5504
1162      1209.75   874.30    14.26     0.04     0.24     0.04   2.6266
1163      1090.58  1181.05    14.21     0.04     0.20     0.02   2.7306
1164       905.70  1014.20    14.07     0.06     0.19     0.07   2.8736
1165      1051.72  1127.80    13.88     0.04     0.19     0.02   2.9383
1166      1061.34  1045.82    13.74     0.03     0.20     0.03   3.0924
1167      1055.02  1038.99    13.59     0.03     0.11     0.03   3.2957
1168      1003.36  1064.61    13.36     0.04     0.16     0.05   3.4968
1169       850.19   955.41    13.32     0.02     0.16     0.04   3.5525
1170       958.01   902.17    13.06     0.02     0.11     0.02   3.8159
1171      1048.24  1039.60    12.65     0.04     0.09     0.03   4.1646
1172       958.17  1003.92    12.55     0.02     0.15     0.03   4.3305
1173       949.47   996.74    12.18     0.04     0.13     0.02   4.6136
1174       920.93  1118.51     9.66     0.04     0.69     0.03   5.2286
20        1705.24   775.27     7.45     0.02     0.07     0.02   0.0000
21         489.50   325.92     7.73     0.03     0.01     0.03   0.0000
22        1355.36  1785.97    10.00     0.03     1.00     0.02   0.0000
23        1569.94  1287.25     9.68     0.03     0.61     0.03   0.0000
24         362.22   635.54     8.75     0.03     0.23     0.03   0.0000
25        1948.06    26.09     8.85     0.02     0.01     0.03   0.0000
26        1360.87  1589.87    12.97     0.02     2.18     0.04   0.0000
27        1669.63  1016.09    13.43     0.05     2.41     0.06   0.0000
28        1310.57  1030.09     9.69     0.03     0.25     0.02   0.0000
29        1273.96  1638.65    11.63     0.02     1.41     0.04   0.0000
210       1853.50  1339.20    12.11     0.04     1.26     0.02   0.0000
211       1438.82   450.34    10.05     0.03     0.15     0.03   0.0000
212        730.57  1633.14    10.28     0.04     0.06     0.03   0.0000
213        704.11     7.05    12.56     0.02     1.34     0.02   0.0000
214        218.32   166.31    12.79     0.04     1.05     0.03   0.0000
215        515.59   214.87    14.87     0.04     2.34     0.03   0.0000
216        310.77  2037.32    14.34     0.04     1.92     0.04   0.0000
217       1375.00  1923.54    10.83     0.02     0.13     0.03   0.0000
218       1754.86   294.89    11.40     0.03     0.23     0.02   0.0000
219       1648.39  1197.26    15.07     0.04     2.10     0.06   0.0000
220       1251.60   260.08    12.43     0.03     0.55     0.03   0.0000
221       1501.76  1291.65    13.99     0.03     1.58     0.02   0.0000
222        955.72   239.53    11.47     0.02    -0.04     0.02   0.0000
223       1901.73  1947.87    14.50     0.06     1.68     0.03   0.0000
224        752.38   544.57    11.66     0.03     0.03     0.03   0.0000
225       1143.44  1797.47    13.27     0.04     0.95     0.04   0.0000
226       1664.93  1604.69    11.75     0.03     0.47     0.02   0.0000
227       1281.63  1092.24    13.03     0.03     0.80     0.02   0.0000
228       1347.40   315.51    13.22     0.05     0.76     0.03   0.0000
229       1668.32  1559.10    12.14     0.02    -0.15     0.03   0.0000
230        622.76   467.72    13.35     0.06     0.72     0.03   0.0000
231        713.73   750.11    13.66     0.04     0.83     0.03   0.0000
232        428.29  1655.60    12.76     0.03     0.32     0.03   0.0000
233       1551.60   788.76    14.72     0.03     1.39     0.06   0.0000
234       1575.25  1901.73    15.38     0.04     1.89     0.03   0.0000
235        716.81  1691.88    14.72     0.06     1.55     0.02   0.0000
236        150.03   462.64    16.36     0.11     2.33     0.03   0.0000
237       1284.40  1761.50    12.26     0.04     0.22     0.03   0.0000
238        922.25   674.94    13.03     0.03     0.22     0.03   0.0000
239        755.68    12.34    13.78     0.03     0.39     0.02   0.0000
240       1706.48    83.10    12.90     0.02     0.13     0.04   0.0000
241        109.16   394.11    11.98     0.05    -0.32     0.03   0.0000
242        698.46    12.06    12.68     0.02    -0.13     0.02   0.0000
243        315.14   365.62    12.96     0.03     0.22     0.02   0.0000
244       1458.31   986.73    15.20     0.04     1.33     0.04   0.0000
245        188.59  1168.84    12.99     0.05     0.21     0.03   0.0000
246       1624.48  1385.43    17.87     0.08     2.70     0.04   0.0000
247       1541.02   710.45    17.15     0.07     2.66     0.10   0.0000
248        453.42  1712.27    13.81     0.05     0.55     0.05   0.0000
249       1491.33   711.77    12.21     0.02    -0.29     0.02   0.0000
250        212.50   802.68    13.29     0.03     0.48     0.03   0.0000
251         31.10  1917.51    12.97     0.04     0.21     0.04   0.0000
252       1619.76  1508.82    13.70     0.03     0.33     0.02   0.0000
253        815.55    48.61    16.83     0.08     1.89     0.04   0.0000
254        867.34   985.28    19.19     0.06     3.29     0.11   0.0000
255        734.56    22.74    14.04     0.03     0.49     0.05   0.0000
256       2003.42  1097.16    14.44     0.02     0.53     0.03   0.0000
257       1763.12   378.25    13.14     0.04     0.03     0.03   0.0000
258       1965.62  1156.66    14.62     0.05     0.69     0.06   0.0000
259       1521.43  1981.34    14.48     0.02     0.50     0.05   0.0000
260        912.70  2024.74    13.08     0.04    -0.22     0.04   0.0000
261        599.50   828.63    15.05     0.03     1.02     0.04   0.0000
262        654.50  1421.36    15.90     0.05     1.51     0.08   0.0000
263        363.73   831.48    15.58     0.03     1.32     0.06   0.0000
264        604.78  1208.66    15.27     0.04     1.30     0.07   0.0000
265        117.62   787.78    14.25     0.04     0.44     0.06   0.0000
266       1864.45   577.11    15.41     0.04     1.30     0.06   0.0000
267       1848.28   693.66    14.62     0.06     0.90     0.03   0.0000
268       1501.75  1399.98    17.41     0.04     2.31     0.06   0.0000
269       1781.13  2045.58    13.76     0.05     0.24     0.02   0.0000
270        500.32  1874.74    18.21     0.09     2.68     0.08   0.0000
271        679.73  1032.07    19.44     0.12     3.38     0.14   0.0000
272       1233.82  1155.23    14.20     0.02     0.28     0.04   0.0000
273       1847.35  1773.78    16.74     0.11     1.58     0.05   0.0000
274         85.04   729.72    14.38     0.03     0.48     0.05   0.0000
275        938.85   252.57    18.29     0.16     2.63     0.07   0.0000
276        336.56   149.81    13.22     0.07    -0.36     0.03   0.0000
277       1352.07   487.35    17.06     0.05     1.76     0.04   0.0000
278       1811.52   531.81    14.09     0.04     0.25     0.02   0.0000
279         36.82   839.95    14.25     0.04     0.23     0.02   0.0000
280       1492.30  1791.75    14.41     0.04     0.42     0.04   0.0000
281        728.69   840.00    18.74     0.08     3.02     0.19   0.0000
282       1478.67  1849.79    18.51     0.10     2.33     0.17   0.0000
283        666.82    52.92    14.66     0.07     0.41     0.05   0.0000
284       1683.05   250.33    14.98     0.02     0.82     0.04   0.0000
285        322.55   396.29    14.38     0.05     0.31     0.04   0.0000
286       1707.05   285.38    17.38     0.04     2.01     0.05   0.0000
287        215.69   938.55    13.36     0.02    -0.35     0.05   0.0000
288        652.44   665.66    14.16     0.09     0.09     0.04   0.0000
289       1834.64   558.00    18.70     0.09     2.67     0.11   0.0000
290       1416.28  2000.49    14.37     0.04     0.52     0.05   0.0000
291       1285.70   213.52    15.03     0.04     0.58     0.03   0.0000
292       1939.14  1744.09    14.43     0.02     0.26     0.04   0.0000
293       1205.76  1922.76    14.12     0.06     0.43     0.03   0.0000
294        426.28   329.71    13.56     0.02    -0.29     0.04   0.0000
295        403.02  1531.44    16.67     0.06     1.76     0.04   0.0000
296       1984.49  1591.19    14.19     0.04     0.22     0.04   0.0000
297        686.05   897.90    16.40     0.04     1.41     0.08   0.0000
298       1098.51  1465.77    15.19     0.02     0.48     0.08   0.0000
299       1944.42  1237.92    14.82     0.08     0.61     0.05   0.0000
2100      1223.84  1278.44    18.39     0.08     2.43     0.08   0.0000
2101      1624.62  1226.59    16.63     0.04     1.55     0.09   0.0000
2102      1217.79   802.17    17.12     0.06     1.63     0.04   0.0000
2103      1628.97  1971.79    15.61     0.03     0.51     0.05   0.0000
2104       710.80  1996.02    14.57     0.03     0.26     0.06   0.0000
2105      1500.67   473.13    19.41     0.12     3.10     0.17   0.0000
2106       499.22  1035.63    15.07     0.05     0.40     0.05   0.0000
2107      1554.48  1722.14    16.03     0.04     0.82     0.04   0.0000
2108      1305.01   989.86    14.89     0.02     0.38     0.08   0.0000
2109       613.81   914.46    14.97     0.09     0.64     0.03   0.0000
2110      1523.65  1872.36    14.80     0.04     1.08     0.05   0.0000
2111       458.19   468.84    15.21     0.06     0.96     0.03   0.0000
2112       823.08   282.12    14.13     0.04    -0.08     0.04   0.0000
2113       747.08  1329.24    16.09     0.04     0.92     0.04   0.0000
2114       830.41   191.81    17.69     0.05     1.63     0.04   0.0000
2115      1279.87   513.95    15.47     0.09     0.58     0.05   0.0000
2116       542.50  1995.42    17.66     0.04     1.66     0.05   0.0000
2117      1765.73  1181.85    14.98     0.04     0.29     0.02   0.0000
2118       805.22   308.09    15.82     0.05     0.78     0.03   0.0000
2119       624.41  1492.48    16.45     0.06     1.17     0.05   0.0000
2120       343.43   843.39    17.19     0.06     1.39     0.05   0.0000
2121       287.18   551.86    14.83     0.02     0.11     0.05   0.0000
2122      1459.21   297.11    13.77     0.04    -0.35     0.04   0.0000
2123       881.89  1956.59    15.17     0.04     0.29     0.05   0.0000
2124       460.82   464.71    18.66     0.05     2.42     0.14   0.0000
2125        18.56   859.00    16.36     0.05     0.94     0.03   0.0000
2126       967.56  1474.42    17.10     0.06     1.47     0.08   0.0000
2127       349.03   517.86    13.26     0.03    -0.55     0.02   0.0000
2128       352.95   370.49    14.31     0.03     0.06     0.02   0.0000
2129      1200.45   965.06    19.53     0.07     2.87     0.15   0.0000
2130       174.64   447.03    13.83     0.05    -0.19     0.03   0.0000
2131      1485.65   503.35    15.03     0.02     0.24     0.05   0.0000
2132       709.84  1576.26    15.71     0.03     0.75     0.04   0.0000
2133       507.01   937.71    14.97     0.03     0.51     0.04   0.0000
2134      1372.72  1263.27    15.89     0.05     0.89     0.03   0.0000
2135      1099.16  1529.19    16.28     0.05     1.11     0.05   0.0000
2136       803.24  1902.60    19.74     0.16     2.81     0.20   0.0000
2137       921.74   352.45    13.20     0.03    -0.64     0.05   0.0000
2138      1123.28  1108.82    16.75     0.04     0.85     0.04   0.0000
2139      1022.25   831.96    17.28     0.06     1.39     0.10   0.0000
2140       916.83  1806.15    16.92     0.04     1.44     0.10   0.0000
2141       937.17  1554.33    15.41     0.04     0.29     0.04   0.0000
2142      1719.62   163.70    18.05     0.05     1.75     0.06   0.0000
2143       360.06   725.29    16.12     0.09     0.63     0.05   0.0000
2144       577.28  2042.87    15.49     0.03     0.36     0.04   0.0000
2145      1805.02   756.80    18.57     0.08     1.92     0.14   0.0000
2146       765.51   998.95    15.81     0.03     0.37     0.03   0.0000
2147       340.10   508.02    20.71     0.17     3.35     0.21   0.0000
2148       584.34  1970.07    13.85     0.04    -0.48     0.04   0.0000
2149      1226.63  1438.41    16.28     0.04     0.76     0.06   0.0000
2150      1245.43  1277.79    17.28     0.05     1.26     0.07   0.0000
2151      1635.11  1297.13    19.80     0.19     2.51     0.10   0.0000
2152       214.20  1659.72    20.80     0.25     3.20     0.28   0.0000
2153      1210.06  1016.65    16.47     0.05     0.70     0.06   0.0000
2155       322.76  1692.31    16.64     0.04     1.04     0.05   0.0000
2156       803.34   326.22    15.68     0.04     0.73     0.06   0.0000
2157         8.11    96.20    16.05     0.04     1.17     0.03   0.0000
2158      1161.20   299.02    15.29     0.04     0.21     0.05   0.0000
2159      1680.02   118.02    16.62     0.05     1.00     0.05   0.0000
2160       391.65   427.85    16.58     0.06     0.84     0.04   0.0000
2161       267.55   628.75    15.53     0.05     0.33     0.03   0.0000
2162       668.63   909.45    15.76     0.05     0.41     0.05   0.0000
2163      1536.92   812.67    18.27     0.07     1.80     0.09   0.0000
2164      1656.93    80.87    15.45     0.03     0.37     0.03   0.0000
2165      1022.47  1928.70    16.51     0.05     0.77     0.04   0.0000
2166      1766.96  1646.05    16.25     0.05     0.79     0.07   0.0000
2167       276.21   508.82    19.69     0.09     2.82     0.10   0.0000
2168      1764.93  1965.18    18.98     0.08     2.49     0.07   0.0000
2169       821.92   382.76    15.68     0.06     0.52     0.05   0.0000
2170      1048.33    18.79    16.32     0.03     0.89     0.05   0.0000
2171      1923.82   414.93    14.40     0.03    -0.46     0.06   0.0000
2172       818.30  1295.73    16.34     0.04     0.61     0.05   0.0000
2173      1486.54   879.30    14.32     0.02    -0.50     0.03   0.0000
2174      1757.42  1133.93    15.51     0.04     0.44     0.05   0.0000
2175       268.79    80.02    14.47     0.05    -0.23     0.02   0.0000
2176       231.28  2045.54    14.22     0.03    -0.40     0.02   0.0000
2177      1495.94   608.58    19.18     0.09     2.36     0.06   0.0000
2178       774.17   636.13    19.88     0.16     3.00     0.09   0.0000
2179       347.67  1686.15    16.23     0.03     0.65     0.06   0.0000
2180       138.27   115.55    16.59     0.07     0.95     0.04   0.0000
2181       463.53   739.78    17.04     0.05     1.03     0.04   0.0000
2182       278.23  1768.43    16.40     0.08     1.04     0.07   0.0000
2183       994.14  1191.88    19.80     0.12     2.46     0.17   0.0000
2184       576.02    13.84    15.17     0.07     0.17     0.03   0.0000
2185       861.86   379.04    15.40     0.07     0.32     0.03   0.0000
2186      1311.57   215.80    16.66     0.08     0.94     0.05   0.0000
2187       637.25  1004.64    14.04     0.02    -0.67     0.03   0.0000
2188      1669.29  1969.51    16.85     0.05     0.97     0.03   0.0000
2189      1747.68  1159.74    16.90     0.04     1.01     0.05   0.0000
2190       647.33  1350.11    14.63     0.03    -0.08     0.04   0.0000
2191      1524.86  1960.85    16.05     0.07     0.69     0.06   0.0000
2192       830.14  1231.06    15.58     0.04     0.50     0.03   0.0000
2193      1440.39  1069.56    18.28     0.06     1.76     0.14   0.0000
2195      1852.23   210.21    15.93     0.03     0.44     0.05   0.0000
2196      1142.27  1698.99    16.35     0.08     0.56     0.09   0.0000
2197        73.54  1566.52    19.79     0.13     2.35     0.18   0.0000
2199       865.25  1728.40    18.20     0.06     1.46     0.05   0.0000
2200      1417.41  1869.10    16.87     0.07     0.72     0.05   0.0000
2201      1454.52   605.03    17.99     0.10     1.50     0.05   0.0000
2202      1433.56  1255.33    15.89     0.07     0.24     0.09   0.0000
2203       575.12  1446.22    17.18     0.10     0.96     0.09   0.0000
2204      1751.28   107.46    15.70     0.06    -0.12     0.03   0.0000
2205        30.87   172.28    17.60     0.06     1.26     0.07   0.0000
2206      1833.36   844.28    16.01     0.03     0.34     0.07   0.0000
2207      1129.07  1720.93    15.07     0.04    -0.32     0.03   0.0000
2208       369.26   644.83    17.64     0.04     1.20     0.05   0.0000
2209       489.49  1350.52    16.29     0.04     0.86     0.04   0.0000
2210      1827.03   966.07    15.81     0.05     0.35     0.10   0.0000
2211       638.77  1565.32    16.09     0.04     0.19     0.04   0.0000
2212       897.92    96.10    15.90     0.10     0.46     0.04   0.0000
2213        96.63   583.50    19.38     0.20     2.20     0.09   0.0000
2214       630.78  2023.36    18.00     0.06     1.63     0.05   0.0000
2215       733.45  1068.14    16.45     0.04     0.69     0.05   0.0000
2216      1485.79  2008.91    17.93     0.08     1.50     0.12   0.0000
2217       654.18   235.87    16.67     0.06     0.61     0.04   0.0000
2218      1545.15   275.52    16.50     0.03     0.47     0.04   0.0000
2219      1562.18  1469.77    16.17     0.05     0.37     0.06   0.0000
2220      1894.38  1494.77    15.40     0.03    -0.17     0.04   0.0000
2222      1540.89  1141.27    16.43     0.06     0.50     0.05   0.0000
2223      1231.32  1705.91    16.74     0.05     0.75     0.05   0.0000
2224      1162.22  1485.77    15.75     0.08     0.22     0.04   0.0000
2225       404.84   580.46    17.64     0.04     1.33     0.12   0.0000
2226      1536.35  1323.46    16.90     0.08     1.28     0.03   0.0000
2227       248.58  1441.97    16.72     0.07     0.83     0.09   0.0000
2228      1203.95  1404.70    16.23     0.03     0.50     0.06   0.0000
2229      1310.24  1009.89    16.51     0.04     1.09     0.05   0.0000
2230       759.61    68.07    17.95     0.06     1.39     0.05   0.0000
2231        35.19   124.74    16.60     0.04     1.14     0.07   0.0000
2232       677.65  1593.60    18.79     0.07     1.98     0.08   0.0000
2233       933.70   983.64    16.05     0.06     0.35     0.03   0.0000
2234      1415.85   914.47    15.82     0.05     0.10     0.05   0.0000
2235       594.14   360.80    16.35     0.06     0.50     0.04   0.0000
2236       319.55   160.39    15.35     0.08     0.03     0.03   0.0000
2237      2039.46  1180.22    16.98     0.08     1.00     0.06   0.0000
2238       352.10    74.60    18.72     0.06     2.04     0.13   0.0000
2239       673.37  1366.29    15.98     0.04     0.47     0.04   0.0000
2240       772.23  1301.93    18.72     0.09     1.83     0.06   0.0000
2241      1982.26    38.68    18.65     0.05     1.79     0.15   0.0000
2242        31.99   421.68    17.57     0.04     1.29     0.12   0.0000
2243      1721.74  1665.86    16.58     0.05     1.52     0.05   0.0000
2244       175.52   555.84    18.85     0.15     1.90     0.20   0.0000
2245      1460.63   936.20    16.41     0.05     0.46     0.03   0.0000
2246       623.15  1295.88    16.10     0.03     0.67     0.04   0.0000
2247      1547.13  1209.10    16.25     0.06     0.53     0.10   0.0000
2248      1654.16  1760.89    16.59     0.05     0.44     0.03   0.0000
2249      1153.96  1209.78    17.12     0.06     0.91     0.04   0.0000
2250        18.36   563.19    18.15     0.07     1.50     0.06   0.0000
2251       314.64   795.80    18.54     0.08     1.59     0.12   0.0000
2252      1971.97    22.27    20.37     0.21     2.69     0.09   0.0000
2253       326.30  1184.63    16.04     0.04     0.11     0.05   0.0000
2254      1475.57  1518.16    19.56     0.14     2.28     0.10   0.0000
2255      1115.55   920.77    17.15     0.04     0.83     0.06   0.0000
2256       101.23   498.26    18.95     0.15     2.01     0.08   0.0000
2257       583.24  2001.15    17.27     0.04     1.05     0.06   0.0000
2258      1374.05  1768.15    16.40     0.04     0.76     0.06   0.0000
2259      1393.58  1445.28    20.06     0.15     2.89     0.10   0.0000
2260       663.02   763.09    17.00     0.07     0.91     0.07   0.0000
2261      1224.22  1812.35    16.16     0.06     0.49     0.03   0.0000
2262       157.46  1931.02    16.31     0.05     0.43     0.07   0.0000
2263      1939.43  1782.90    16.42     0.05     0.44     0.04   0.0000
2264      1564.63  2004.16    18.77     0.19     1.75     0.06   0.0000
2265       805.42  1444.44    19.23     0.08     2.19     0.07   0.0000
2266      1705.53   215.58    16.17     0.07     0.36     0.06   0.0000
2267      1574.85   772.46    18.41     0.08     1.83     0.10   0.0000
2268      1162.43   386.22    15.04     0.04    -0.28     0.03   0.0000
2269       633.97  1328.38    15.32     0.07     0.02     0.06   0.0000
2270      1395.33   437.66    20.19     0.24     2.79     0.11   0.0000
2271       188.54   107.84    17.25     0.04     0.61     0.04   0.0000
2272      1158.77  1973.93    17.32     0.09     0.83     0.06   0.0000
2273      1121.95   383.63    17.23     0.11     0.56     0.04   0.0000
2274       103.41  1839.96    18.24     0.09     1.27     0.06   0.0000
2275      1880.93  1003.19    16.74     0.04     0.51     0.08   0.0000
2276      1478.36  1981.80    16.13     0.06     0.23     0.06   0.0000
2277      1514.27   812.48    14.89     0.04    -0.84     0.04   0.0000
2278      1282.08  1839.26    17.96     0.05     0.72     0.07   0.0000
2279       747.80  1824.38    18.44     0.06     1.17     0.08   0.0000
2280       664.97  1411.89    18.76     0.19     1.55     0.08   0.0000
2282       295.83  1773.58    19.09     0.09     1.34     0.12   0.0000
2283      2037.84  1613.60    16.46     0.06     0.35     0.05   0.0000
2284      1360.05  1703.58    19.51     0.07     1.96     0.07   0.0000
2285      1202.54   827.06    17.13     0.05     0.67     0.05   0.0000
2287       429.33   511.02    18.56     0.07     1.39     0.08   0.0000
2288      1482.35  1561.16    17.00     0.07     1.35     0.08   0.0000
2289       161.78    79.24    17.16     0.05     1.82     0.06   0.0000
2290      1942.05  1514.14    19.38     0.10     1.98     0.11   0.0000
2291      1879.77  1201.25    16.92     0.03     0.45     0.08   0.0000
2292      1887.87   121.70    17.21     0.04     0.70     0.06   0.0000
2293        45.24  1681.97    17.23     0.04     0.62     0.08   0.0000
2294       628.37   828.64    17.66     0.04     0.97     0.05   0.0000
2296        33.94   593.55    19.53     0.10     1.95     0.13   0.0000
2297       576.66  1190.06    14.45     0.04    -0.87     0.06   0.0000
2298       830.80   176.24    18.53     0.12     1.45     0.07   0.0000
2299      1035.67    87.68    17.14     0.05     0.52     0.05   0.0000
2300       232.62  1381.03    20.32     0.30     2.82     0.18   0.0000
2301      1254.63   112.69    18.25     0.11     1.19     0.06   0.0000
2302       908.10  1857.99    16.97     0.05     0.82     0.05   0.0000
2303       665.79   690.98    17.87     0.09     1.09     0.10   0.0000
2304       931.30  1928.51    18.19     0.06     1.35     0.07   0.0000
2305      1190.39  1596.07    17.99     0.05     0.93     0.10   0.0000
2306      1901.53  1012.57    17.10     0.08     1.08     0.08   0.0000
2307       321.00  1118.21    17.05     0.06     0.45     0.11   0.0000
2308       224.36  1319.58    17.00     0.05     0.60     0.04   0.0000
2309      1563.09   669.24    18.21     0.05     1.13     0.10   0.0000
