# id  x  y  V  eV  BV  eBV
110  1110.189281  1080.406671  20.994536  0.310841  1.603303  0.123107
113  1018.550743  819.864781  20.696004  0.180833  1.406962  0.122117
114  1005.145170  1016.349368  20.665381  0.147367  1.270570  0.254448
116  1115.404390  918.625649  20.345847  0.178072  1.501260  0.143326
118  951.885128  1072.792986  20.226066  0.151832  1.584491  0.118625
119  969.940234  891.793510  20.387049  0.126146  1.328854  0.166705
120  838.868972  1098.171720  20.266388  0.169228  1.297855  0.150443
121  867.805635  943.518085  20.107277  0.130469  1.444012  0.089707
122  813.557391  1014.145782  20.272605  0.113081  1.260314  0.109372
123  938.927473  955.778028  19.891603  0.112770  1.152678  0.150398
124  1027.293307  814.753321  19.515966  0.241186  1.589927  0.084493
125  1069.133619  1087.868129  19.780209  0.117861  1.550841  0.127661
126  909.017231  908.850913  19.557164  0.100314  1.301869  0.073038
127  860.100383  963.338138  19.374042  0.091784  1.104206  0.160017
128  1015.074406  908.244644  19.355568  0.235644  1.341108  0.212249
129  1009.703485  987.631636  19.452136  0.146495  1.243799  0.098350
130  1109.229711  1083.471811  19.224755  0.099078  1.085479  0.083418
131  972.592804  1022.163005  18.857045  0.129282  1.165561  0.059321
132  912.724214  927.006618  18.883222  0.077292  1.010241  0.083090
133  972.569539  1070.303334  18.686459  0.075658  1.013745  0.139769
134  1082.573619  1005.589197  18.696184  0.051902  1.019162  0.059945
135  1041.116078  1057.156895  18.449756  0.092509  1.004295  0.101198
136  930.219581  955.225006  18.456993  0.057601  1.000441  0.084390
137  1153.791980  935.064330  18.288647  0.149164  0.956902  0.047579
138  972.518707  891.125821  18.299742  0.094195  0.953085  0.093751
139  1019.171144  1096.879370  18.057600  0.062478  0.918155  0.046611
140  1043.300127  1015.074365  17.963188  0.127396  0.868310  0.082092
141  918.940017  985.837507  17.885641  0.070098  0.837961  0.070570
142  969.932513  1033.152471  17.699643  0.086338  0.839867  0.091687
143  920.759296  937.291571  17.641076  0.045546  0.960742  0.077343
144  961.685176  988.107448  17.593886  0.063047  0.880753  0.072459
145  1055.208776  1060.125635  17.436768  0.045330  0.878622  0.046322
146  911.407882  1108.881961  17.320208  0.094271  0.866074  0.058037
147  959.475487  923.519877  17.351852  0.036743  0.843835  0.083080
148  1032.022016  1211.011953  17.034147  0.034134  0.805197  0.039374
149  999.217459  843.422065  16.954144  0.070084  0.866068  0.038891
150  1044.329800  1100.893327  16.793681  0.084475  0.675007  0.039104
151  1063.151124  1041.115382  16.624736  0.064275  0.865456  0.061199
152  954.495713  902.642319  16.405222  0.081316  0.845422  0.050059
153  1022.049444  972.096553  16.181235  0.072644  0.806907  0.080519
154  1035.314729  1073.873777  16.027502  0.061921  0.703073  0.040284
155  917.630382  1095.212892  15.657792  0.029161  0.768979  0.042951
156  964.359537  1129.190625  15.490786  0.028830  0.760460  0.040631
157  1156.981064  1199.793480  14.986075  0.040316  0.696685  0.022960
158  1165.839790  1170.604319  14.268491  0.029664  0.671073  0.052105
159  1025.425162  926.168269  13.950497  0.031841  0.740430  0.044480
160  994.559160  874.006938  9.909611  0.020483  2.631594  0.020737
20  395.350410  1189.698737  9.898471  0.026033  1.294217  0.021587
21  822.433661  816.006267  13.446634  0.042323  2.940486  0.045587
22  198.056386  1135.080073  12.334841  0.031894  2.021294  0.023053
23  1241.952232  1840.986432  11.522466  0.029726  1.415690  0.017185
24  1824.028259  1689.709048  10.420356  0.044487  0.868431  0.019254
25  1757.122369  1488.395740  10.347944  0.027437  0.763854  0.028956
26  1358.523986  296.057828  10.826423  0.025217  0.647288  0.018377
27  870.891028  1177.556877  10.659320  0.027842  0.743359  0.018263
28  380.460848  761.740786  12.326651  0.045089  1.632582  0.037330
29  1763.595205  1921.738893  10.972215  0.032610  0.800547  0.017901
210  644.846570  645.316252  11.385308  0.025263  0.932318  0.027075
211  274.414313  1890.466473  17.499144  0.078001  4.261121  0.050645
212  1199.793224  896.042826  17.227074  0.037489  3.701776  0.054950
213  1176.703710  2016.384171  12.001077  0.032155  0.773548  0.050712
214  1040.290763  994.325210  12.354767  0.018837  0.697749  0.021823
215  1929.226142  1112.995402  13.260311  0.034793  1.178421  0.036963
216  374.390315  1936.342749  12.513674  0.046361  0.924215  0.029533
217  1186.308502  1461.439621  16.254291  0.045923  2.866571  0.074392
218  160.972302  1363.159532  13.184255  0.020708  1.053579  0.025817
219  1172.620949  1830.227291  16.258515  0.069360  2.642333  0.046043
220  1260.850287  807.432475  13.026603  0.022815  0.701993  0.044064
221  1918.164751  222.326762  12.505037  0.030657  0.564413  0.035199
