# id  x  y  V  eV  BV  eBV
19  1152.546877  983.536271  21.835331  0.144454  1.761820  0.227912
124  925.244703  994.960118  21.259156  0.218008  1.777397  0.238544
130  1182.514688  929.689723  21.156027  0.236443  1.455818  0.129098
134  995.580211  909.474243  21.404014  0.241547  1.125176  0.253312
139  971.412562  1108.105994  21.288250  0.263863  0.985035  0.344348
143  946.534871  999.544566  21.265013  0.123136  1.690608  0.263706
144  973.185167  994.325176  20.872188  0.283888  1.279915  0.244800
146  1000.284160  1077.098086  20.824865  0.282622  1.227945  0.229382
150  1149.496484  1012.168622  21.236458  0.159939  1.390651  0.146068
151  1018.195579  1131.029320  21.439030  0.155959  1.138113  0.339260
154  877.027553  1016.178401  21.253279  0.245211  1.639144  0.212472
155  1006.157005  960.558879  20.924389  0.202745  1.518437  0.136302
158  1092.801495  1027.620639  21.166528  0.282883  1.702041  0.230722
159  1150.119895  1080.245043  21.269739  0.112134  1.681152  0.265677
160  1023.105147  975.540224  20.854959  0.280043  1.486855  0.252447
161  1053.550756  1076.077363  20.767911  0.303256  1.518624  0.113039
163  1013.482066  1103.895613  21.070485  0.279276  1.631339  0.165850
164  984.220426  939.019530  20.725814  0.303359  1.801932  0.306912
165  1146.155069  933.535457  20.800068  0.169661  1.521486  0.172169
166  1084.505047  1174.940488  20.931656  0.129893  1.467621  0.199461
167  985.358848  1044.061819  21.145894  0.343433  1.448509  0.183360
168  1103.946527  1013.312328  21.326526  0.158024  1.502136  0.183169
169  884.406170  845.647606  21.084828  0.214386  1.219101  0.143918
170  932.442194  909.719695  20.943068  0.143118  1.414463  0.112069
171  1030.340403  977.467228  21.005236  0.120084  1.409517  0.309932
172  994.846454  1161.418547  21.021318  0.217357  1.284199  0.184873
173  1151.767245  1088.646205  20.694985  0.344405  1.391514  0.171861
177  995.343544  1050.670121  20.879869  0.115377  1.384716  0.110945
178  1170.097684  957.490586  20.777128  0.286105  1.266449  0.126098
179  1024.892641  1136.480236  20.855095  0.147519  1.416180  0.196245
180  1081.758884  1063.575572  20.950657  0.253649  1.459839  0.208383
181  1220.114330  1103.732756  20.684982  0.122813  1.312410  0.116521
183  994.979779  1042.833080  20.731169  0.174630  1.580446  0.160562
184  932.039025  945.692385  20.946398  0.109906  1.185574  0.276479
185  1051.837112  898.638356  20.481650  0.243033  1.046693  0.246238
186  963.560346  1019.935048  20.933286  0.113823  1.011425  0.208706
187  1087.012577  917.491487  20.913818  0.166498  1.426850  0.124600
189  1027.468616  884.285850  20.780428  0.115624  1.816844  0.201146
190  997.486428  916.348948  20.814033  0.242851  1.470087  0.362997
191  1054.716375  1000.106148  20.542153  0.272629  1.184261  0.186078
193  1054.009446  1142.598513  20.836500  0.115984  1.230915  0.138878
195  974.915113  984.680346  20.815470  0.239655  1.651829  0.202941
196  858.017997  1102.961603  20.858325  0.252231  1.490946  0.175063
197  925.994230  1219.411415  20.637386  0.150327  1.332845  0.121608
199  948.890911  1163.427779  20.695682  0.113373  1.467589  0.140443
1100  1016.635904  1138.303140  20.439911  0.129429  1.312617  0.114283
1101  930.900685  984.741929  20.840307  0.125696  1.437663  0.147412
1102  937.053901  956.001055  20.850516  0.186166  1.307430  0.163144
1103  961.089843  1045.218673  20.779028  0.204119  1.421078  0.141963
1104  1093.702390  1016.299663  20.647923  0.155838  1.645849  0.246312
1105  1098.716447  929.800028  20.649502  0.129835  1.178081  0.216137
1106  1044.520858  1009.295401  20.650036  0.160257  1.484090  0.114266
1109  874.716611  1115.946066  20.703640  0.111071  1.210820  0.242800
1110  1000.171581  1085.074432  20.554720  0.198030  1.198341  0.094715
1111  1069.374730  1141.979095  20.734362  0.249678  1.395302  0.161749
1112  956.973363  979.265782  20.728945  0.144250  1.510349  0.203823
1113  877.863322  863.074324  20.638350  0.104658  1.664225  0.160270
1114  952.170271  974.840791  20.565500  0.164304  1.476527  0.123059
1115  943.075389  1140.260680  20.683643  0.195115  1.274563  0.171807
1116  904.765624  1111.608586  20.127388  0.266358  1.260208  0.110712
1117  1085.452063  1092.019016  20.402201  0.094384  1.685305  0.290120
1118  1014.312202  889.461862  20.527924  0.188709  1.735480  0.204265
1119  1122.263859  938.923479  20.847279  0.324475  1.348223  0.207879
1120  1204.309238  1005.168681  20.163929  0.254208  1.488950  0.137761
1121  1038.598226  1035.699139  20.653633  0.199571  1.224810  0.165397
1122  989.284291  984.276685  20.625450  0.170385  1.361912  0.125612
1123  985.585787  1157.991076  20.693576  0.177631  1.363240  0.217345
1124  875.206062  995.453665  20.472924  0.236900  1.241827  0.214075
1125  1044.572918  1114.597601  20.452155  0.121093  1.492959  0.096693
1126  982.504366  1098.532229  20.586958  0.148204  1.268945  0.111431
1127  1006.972396  1001.674568  20.376827  0.222632  1.460467  0.087414
1128  1015.728599  1147.905106  20.572130  0.141559  1.678490  0.139502
1129  1181.361459  995.322450  20.344563  0.116234  1.328535  0.111870
1130  937.067909  1163.754762  20.631639  0.117587  1.554832  0.113070
1131  997.412086  942.579794  20.555597  0.091249  1.019342  0.209318
1132  908.335124  1070.552084  20.467134  0.101921  1.588972  0.164385
1133  1005.684777  989.571543  20.298753  0.270557  1.200896  0.199108
1134  939.483668  928.252969  20.283723  0.182272  1.618662  0.100066
1135  1025.316864  1041.960550  20.487136  0.122778  1.432935  0.112793
1136  1132.234895  996.037161  19.867088  0.229720  1.413016  0.089557
1137  875.514470  1050.534830  20.417415  0.123955  1.242375  0.154836
1138  970.920223  949.310996  20.307871  0.104748  1.240842  0.100548
1139  989.027471  1062.983844  20.230349  0.129941  1.268206  0.117060
1140  995.451945  983.657472  20.441522  0.111612  1.449927  0.092958
1141  975.701074  1090.795704  20.143366  0.119835  1.244385  0.128829
1142  981.146747  1077.939835  20.315477  0.105288  1.187362  0.237699
1143  1018.493583  1185.961718  20.437230  0.138985  1.504533  0.137882
1144  1027.759657  1059.143004  20.471025  0.146901  1.382388  0.101162
1145  1087.632548  879.734784  20.071017  0.189463  1.327528  0.101992
1146  968.439439  1029.986263  20.177602  0.140519  1.418790  0.099352
1147  1129.956884  811.029873  20.293615  0.125132  1.524614  0.183553
1148  984.672707  1019.372319  20.186968  0.181269  1.259345  0.152364
1149  1050.914550  1125.219123  20.243285  0.094782  1.531011  0.118229
1150  902.703104  1183.601213  20.192733  0.125899  1.744221  0.180733
1151  1098.818621  1016.222433  20.187232  0.158600  1.314165  0.117710
1152  936.911606  904.966595  20.144437  0.176604  1.548372  0.216005
1153  975.698739  1220.395540  20.060890  0.105106  1.399750  0.101039
1154  1164.499436  1078.875873  20.246353  0.141571  1.448301  0.162800
1155  848.315494  992.755384  20.249814  0.101254  1.443617  0.134436
1156  1025.551892  1055.834030  19.957340  0.146927  1.330943  0.084970
1157  1042.955325  978.812375  20.133789  0.085620  1.361838  0.107369
1158  1159.926415  953.027727  20.312032  0.207539  1.289712  0.088835
1159  1058.636616  1071.343882  20.511160  0.201658  1.411077  0.097575
1160  1153.246945  1112.375521  20.251263  0.166395  1.328157  0.106484
1161  904.028652  1167.782420  19.997188  0.104895  1.155464  0.169586
1162  1038.940324  1060.878131  20.155515  0.096121  1.415448  0.097638
1163  892.153856  1048.517796  20.109797  0.158520  1.446458  0.094651
1164  880.392049  1135.656346  20.057108  0.180802  1.384740  0.145770
1165  943.358935  1026.497208  19.991272  0.117322  1.473128  0.107666
1166  997.960253  1121.929585  19.901601  0.189453  1.254270  0.171120
