# id  x  y  V  eV  BV  eBV
112  1111.504957  960.842240  21.023363  0.292445  1.637020  0.135424
113  1071.209820  1040.889692  20.878460  0.112791  1.483093  0.154063
115  1020.669583  1082.803118  20.799268  0.190418  1.555362  0.144656
116  972.853801  1067.802665  20.554823  0.132800  1.515818  0.134872
117  1204.940513  1036.050309  20.360490  0.115457  1.891850  0.145693
118  1158.695383  1190.035517  20.301363  0.120153  1.635200  0.088739
119  1038.516449  901.464494  20.379184  0.110086  1.670494  0.169733
120  966.742569  1051.539702  20.171443  0.120058  1.418196  0.286728
121  1080.955535  977.688863  19.847993  0.144612  1.559139  0.091822
122  910.236119  1007.479890  19.990734  0.215521  1.732434  0.188978
123  1043.981148  1006.344499  19.606040  0.089843  1.513669  0.085058
124  1149.253571  977.302282  19.255576  0.171932  1.549731  0.068584
125  1070.933422  998.096486  19.159600  0.058778  1.500698  0.071889
126  1062.197289  985.027994  19.094692  0.077199  1.307613  0.110087
127  1051.426673  1017.071063  18.719513  0.054770  1.385234  0.102588
128  1032.749793  1049.232486  18.758668  0.057131  1.384681  0.100435
129  1059.821629  944.414679  18.246181  0.072183  1.451798  0.077400
130  1035.644293  865.603584  17.929385  0.055173  1.262405  0.055344
131  919.118152  1046.498509  17.530380  0.088480  1.238056  0.069387
132  947.137085  1105.433006  17.141623  0.045352  1.050076  0.059693
133  1043.478876  927.752417  16.371324  0.031386  0.889548  0.057695
134  942.577746  1032.112128  15.688330  0.072391  0.823479  0.061297
135  986.585723  1176.797532  15.273436  0.059724  0.807312  0.028984
136  1020.105011  1125.581599  14.735044  0.056314  0.797945  0.067011
137  903.030784  1049.594061  14.270791  0.062932  0.553351  0.030030
138  888.864952  1017.723740  13.133585  0.045437  0.377066  0.037850
139  900.766884  983.006761  12.993356  0.022333  0.314864  0.024117
140  1211.621478  1053.816197  11.766889  0.025554  0.168639  0.031187
141  1159.064146  1089.393992  10.089750  0.035838  0.143609  0.017791
142  934.563942  1113.541181  11.775359  0.020990  0.229900  0.019719
143  989.251564  1027.087012  17.201634  0.091686  1.114012  0.059626
144  1135.167181  1174.840013  19.123374  0.131336  1.325861  0.099909
20  461.881947  6.578378  7.054087  0.016076  -0.009918  0.026058
21  299.296722  1242.156726  13.834569  0.028358  3.420881  0.029052
22  472.178552  1789.458115  8.344570  0.020273  -0.066021  0.019242
23  350.354188  98.603486  9.118571  0.041150  0.263744  0.031656
24  843.043711  1340.164438  8.954527  0.016086  0.143350  0.028718
25  709.464845  1397.110233  10.302021  0.020892  0.820366  0.022678
26  714.482092  865.701620  9.606782  0.025756  0.281771  0.027160
27  1212.888213  777.874607  9.181279  0.022933  0.147550  0.016301
28  950.054991  308.373554  10.020253  0.029048  0.361273  0.029448
29  144.280180  1749.251747  10.109283  0.018166  0.448919  0.017586
210  1791.897449  1604.989428  14.699538  0.027851  2.861608  0.054373
211  1023.617667  1992.622035  10.300185  0.016708  0.275327  0.027997
212  2008.056672  877.093543  10.405363  0.022378  0.197191  0.034292
213  1657.121299  83.909517  10.393699  0.026071  0.077618  0.019435
214  681.266622  1412.039203  13.511309  0.028504  1.389714  0.052034
215  1998.312638  469.332102  12.523043  0.051791  1.129047  0.024820
216  997.472746  90.890972  11.062369  0.020296  0.402362  0.066854
217  461.347803  1100.694949  11.076409  0.055861  0.095167  0.024889
218  686.073259  306.071111  17.297771  0.103740  3.358832  0.100878
219  714.269919  127.165453  12.729334  0.022983  0.612749  0.020974
220  1961.297566  1537.335034  11.480580  0.023564  0.151810  0.024902
221  1303.858717  153.740716  11.535996  0.037767  -0.002552  0.029114
222  1107.861460  614.382929  13.955627  0.023260  1.122646  0.032576
223  1299.877940  2040.344551  15.171763  0.069755  1.714466  0.047409
224  1780.998581  86.615149  13.688075  0.054089  1.120838  0.044247
225  1010.911470  1046.403729  14.972308  0.032661  1.759303  0.029928
226  95.000626  435.196605  12.370579  0.033138  0.245493  0.028752
227  135.468136  1683.919398  16.322745  0.030399  2.448461  0.078153
228  619.186937  254.702018  12.552222  0.039564  0.391361  0.024615
229  1774.718679  1823.528913  13.050331  0.023412  0.874806  0.050947
230  313.089794  878.679967  17.141586  0.057455  2.475620  0.128373
231  1307.044749  1776.158113  13.128917  0.027931  0.716084  0.026632
232  93.574279  1383.066586  16.540468  0.042934  2.461543  0.057410
233  1837.601721  1345.264555  17.834063  0.075293  3.247458  0.045352
234  1924.129025  1764.189444  15.014426  0.062924  1.387445  0.082694
235  1932.475424  1794.532169  12.935037  0.042633  0.361065  0.027952
236  1534.313217  48.195367  12.835581  0.019436  0.343692  0.019365
237  749.593712  1124.071864  13.027328  0.029888  0.349832  0.045384
238  44.767425  781.609436  17.800594  0.053493  2.869669  0.116594
239  477.126784  1343.732542  13.701807  0.022218  0.457852  0.031963
240  1080.999916  1908.020597  16.980465  0.048003  2.235723  0.084317
241  1948.046784  991.477964  19.381633  0.076784  3.797498  0.153763
242  1221.227159  889.358855  13.512466  0.042566  0.380899  0.025214
243  1799.090626  1784.824741  13.697279  0.024588  0.642992  0.063626
244  1804.659441  1443.247370  14.021732  0.025256  0.945386  0.027733
245  1536.925390  862.993267  16.946035  0.073597  2.318589  0.051640
246  706.123213  766.312154  17.387437  0.061072  2.508004  0.057064
247  1118.648013  1699.170586  18.998553  0.065064  3.362696  0.117014
248  1036.566585  1672.589970  16.647546  0.069515  2.023299  0.072479
249  1982.791684  846.576208  15.649355  0.035372  1.348421  0.025844
250  963.250299  1925.725647  13.166793  0.020497  0.125009  0.022737
251  1933.187699  1401.456652  20.343635  0.166864  3.857750  0.092208
252  1313.706722  1279.721683  14.613499  0.034692  0.511621  0.039782
254  689.078439  519.884266  13.909715  0.034611  0.190113  0.037724
255  646.745639  1574.777887  19.713720  0.090990  3.386132  0.152815
256  352.131143  375.243281  15.065352  0.067521  0.732304  0.024855
257  1339.600874  918.793530  14.598701  0.062698  1.038287  0.067748
258  117.739527  1287.874738  14.279843  0.053023  0.856355  0.022452
259  1858.671504  922.828582  18.973560  0.149314  3.226991  0.102057
260  306.606133  1024.458329  14.511928  0.023443  0.448294  0.044683
261  1775.263006  485.876839  14.785024  0.026790  0.823738  0.023305
262  986.739227  1364.294456  15.762634  0.052779  1.260297  0.056495
263  919.063810  1591.107623  14.732314  0.059439  1.059723  0.049602
264  1865.265297  693.251122  14.602806  0.033243  0.550866  0.035480
265  158.944919  1938.433713  17.689405  0.082066  2.376538  0.064207
266  736.034060  809.087340  17.843321  0.052079  2.479861  0.095122
267  1117.026178  601.596813  16.834677  0.115869  1.967339  0.040728
268  489.343132  784.042329  15.687090  0.038077  1.281099  0.032182
269  1922.570958  1538.230108  16.273887  0.036099  1.462693  0.040622
270  910.704416  1116.865691  14.841005  0.039596  0.728534  0.055018
271  778.950056  449.207673  16.439828  0.031742  1.775884  0.043380
