# id  x  y  V  eV  BV  eBV
15  1054.941143  925.509919  21.805800  0.186985  1.921612  0.164799
112  1052.966236  1065.795768  21.347784  0.119425  1.761919  0.215793
113  970.232320  980.412334  21.266759  0.218088  1.486180  0.116062
114  894.082171  955.261932  21.100766  0.140629  1.667836  0.115811
115  1036.803174  1062.796247  20.854647  0.259842  1.613422  0.148544
118  945.781678  937.059471  20.983924  0.304807  1.563256  0.190847
121  1138.901832  956.993679  20.282449  0.279485  1.998409  0.289075
122  934.590996  994.271252  21.031552  0.212332  1.677431  0.308050
123  911.094723  986.618737  20.409728  0.201952  1.421061  0.241851
124  1030.396273  1099.502469  20.891815  0.143946  1.524122  0.230010
125  1054.622188  1031.067136  20.511980  0.108319  1.432952  0.126602
126  1020.789985  1005.311898  20.513388  0.265926  1.098065  0.192494
127  1144.139059  1107.285586  20.519849  0.140824  1.433428  0.144075
128  1063.993385  1084.011172  20.258972  0.095191  1.490265  0.123226
129  956.372255  1040.746291  20.243314  0.122434  1.452382  0.099278
130  1128.774021  1176.968724  20.033891  0.152585  1.116976  0.189137
131  985.474642  1056.732058  20.199064  0.104070  1.555217  0.206770
132  1206.658499  1023.006474  20.156253  0.127054  1.373585  0.110387
133  1088.138281  953.967882  19.907897  0.114344  1.303909  0.116696
134  1011.711324  915.016991  20.003451  0.238242  1.353219  0.124128
135  1151.957381  942.059377  19.953306  0.091124  1.601002  0.147753
136  1093.904261  1089.795727  20.293054  0.156814  1.333584  0.093457
137  1157.126451  1030.481920  19.933105  0.188592  1.375759  0.087647
138  1017.260442  961.151570  19.735738  0.075009  1.144921  0.133511
139  1135.226429  1148.674109  19.671505  0.083197  1.344350  0.165562
140  898.906010  1011.418399  19.499108  0.093987  1.231502  0.152476
141  1064.840499  909.842227  19.511077  0.131589  1.463029  0.080884
142  1068.369121  1139.679642  19.286117  0.142822  1.302746  0.067984
143  1073.348014  1087.501087  19.450515  0.073146  1.141427  0.098222
144  1068.056965  826.337075  19.288517  0.072150  1.544354  0.180254
145  939.478917  1058.827162  19.310033  0.080770  1.208605  0.108825
146  1106.166374  876.632187  19.365160  0.246301  1.093607  0.125182
147  944.045056  998.129930  18.957719  0.156637  1.064930  0.172229
148  1175.438234  1011.832709  18.920383  0.081868  1.191159  0.098524
149  1138.626191  901.998572  19.150778  0.140075  1.219614  0.073147
150  1149.209825  989.566587  18.917217  0.074677  1.071817  0.079438
151  1144.714506  1074.492170  18.665777  0.057689  1.075708  0.063728
152  1053.936906  908.063621  18.579866  0.084668  1.141410  0.059666
153  1014.172570  1125.257667  18.652545  0.130596  1.025608  0.153815
154  1077.869507  1150.181908  18.658906  0.065872  1.091622  0.062800
155  1155.721871  1214.971474  18.417887  0.093934  1.044522  0.050963
156  961.647657  1048.137605  18.159152  0.127254  1.053813  0.097859
157  1127.964242  907.579515  18.291472  0.060121  0.943575  0.048656
158  957.890826  1013.541642  18.191216  0.045017  0.960417  0.054303
159  976.315986  1072.122757  18.013155  0.067248  1.092062  0.111410
160  1020.716605  1006.460047  18.033324  0.081804  0.835998  0.094623
161  1083.728855  921.244938  17.967394  0.042852  0.986063  0.065488
162  958.784451  995.035566  17.880041  0.086278  1.038330  0.072969
163  1043.781919  1091.267400  17.791985  0.108404  0.848610  0.056851
164  1102.251479  1142.902006  17.673896  0.096926  0.965080  0.084231
165  1225.189786  1046.197740  17.723544  0.051464  0.843644  0.064639
166  1158.331863  1112.838062  17.556388  0.064880  0.828020  0.046198
167  1057.200558  1043.662275  17.510339  0.046659  0.927381  0.039457
168  1107.748884  912.494817  17.519788  0.050658  0.808650  0.039483
169  997.833318  1106.123264  17.406787  0.073535  0.836083  0.052504
170  1007.633797  932.943401  17.360815  0.058642  0.899068  0.053536
171  1050.450985  1034.603500  17.020714  0.074593  0.779412  0.059676
172  1000.395141  1033.635676  17.023015  0.034933  0.749557  0.076374
173  861.169275  899.987784  17.010424  0.068741  0.929880  0.085438
174  906.296955  1025.111921  17.015148  0.077053  0.827745  0.056245
175  1200.051548  984.794767  16.797480  0.056803  0.825680  0.077271
176  1064.859034  1104.897905  16.661129  0.034103  0.717453  0.046052
177  1034.584719  1067.369390  16.545026  0.074987  0.782104  0.048856
178  963.942748  1035.693138  16.445626  0.055857  0.739290  0.061369
179  991.053251  1142.075515  16.274495  0.051894  0.800913  0.089789
180  910.259302  965.359780  16.254615  0.066009  0.791215  0.031480
181  1094.395658  1061.923738  16.025508  0.043444  0.780464  0.052674
182  1090.011546  1010.632704  15.900898  0.047365  0.840192  0.060283
183  844.364513  941.677814  15.617329  0.038800  0.738208  0.027265
184  1026.011505  1081.806746  15.750511  0.060639  0.749267  0.056254
185  890.306028  944.366223  15.063806  0.033490  0.689461  0.038757
186  921.741394  1152.916541  14.832778  0.055885  0.618147  0.026703
187  1124.153610  956.644434  14.554548  0.022431  0.678919  0.028264
188  930.279711  1010.567823  14.374698  0.029443  0.706385  0.043416
189  954.205225  1198.012211  13.341239  0.039067  0.660400  0.021937
190  966.008627  1166.420050  11.764976  0.024087  0.691344  0.040162
191  923.423212  1108.567327  19.320774  0.105847  1.160893  0.191529
192  929.138053  895.544914  17.203794  0.077162  0.764853  0.079974
20  187.279181  59.553939  10.559060  0.030286  1.813676  0.051539
21  1783.996721  1193.002734  12.130652  0.024067  2.229499  0.025234
22  1609.397097  890.663363  10.178891  0.033306  0.844376  0.038488
23  1021.841387  398.820842  10.737786  0.025678  0.904995  0.042579
24  1376.561267  1174.162466  10.326280  0.034817  0.642182  0.027520
25  1643.547450  347.198377  10.220787  0.027993  0.694592  0.024731
26  1079.140410  911.099630  13.806184  0.067924  2.399590  0.033953
27  81.956892  615.836511  15.962501  0.077078  3.699975  0.037244
28  1797.119372  198.268663  13.198354  0.022619  2.088013  0.044806
29  1612.114095  976.664019  12.922463  0.039467  1.879067  0.022066
210  250.916661  1397.883815  15.013676  0.074681  2.676584  0.060259
211  980.354670  1619.158565  14.358032  0.035263  2.476285  0.054306
212  516.126184  1395.791074  15.566096  0.048609  2.877140  0.050024
213  1516.001508  1126.990160  12.729515  0.019901  1.334932  0.031311
214  856.854395  855.312537  13.844060  0.021773  1.518849  0.034405
215  425.965000  440.634941  14.319738  0.027856  1.760622  0.034117
216  484.929250  211.536054  19.140889  0.108498  4.538900  0.101619
217  1271.352551  149.624153  14.431164  0.063218  1.923204  0.054192
218  928.641336  179.934331  14.295690  0.036064  1.533777  0.053719
219  17.825443  1628.075059  12.780188  0.035287  0.906490  0.019879
220  1100.626931  179.012594  12.567373  0.039531  0.509514  0.022894
221  1129.931428  2025.186737  12.805424  0.040203  1.000600  0.020501
222  1370.283647  2041.033995  16.451001  0.030856  2.385495  0.051209
223  795.682507  1612.391762  13.296736  0.059157  0.575299  0.027897
224  1281.212756  263.484617  13.918037  0.028144  1.117807  0.021327
225  1841.051200  1920.993084  13.105292  0.023864  0.903356  0.030698
226  1296.604465  208.729712  15.096431  0.083225  1.662070  0.023763
227  1421.301949  1653.760666  17.461559  0.042676  3.194051  0.075104
228  985.664283  36.419422  13.290302  0.023950  0.749345  0.034241
229  1330.578053  570.456490  17.503951  0.063087  2.901274  0.041248
230  1459.154580  126.767855  14.700303  0.027871  1.314335  0.032582
231  1260.636748  548.764015  13.702392  0.032832  1.175251  0.027981
232  626.621388  370.349408  13.712424  0.026888  0.714085  0.044415
233  1734.129740  425.599602  13.872622  0.042716  1.091491  0.037175
234  847.854701  1304.604548  14.732666  0.050058  1.098044  0.036833
