# id  x  y  V  eV  BV  eBV
11  1063.951995  1012.893860  20.936616  0.356231  1.662416  0.247213
16  1195.998536  1086.096548  20.810606  0.245792  1.745101  0.177221
17  1049.828332  1093.343130  20.916305  0.215321  1.521581  0.284220
18  1101.682176  1045.346775  20.955756  0.159866  1.704252  0.155125
19  968.268780  967.674962  20.946470  0.198676  1.458774  0.173358
111  1038.552924  1015.655219  20.408701  0.179725  1.933776  0.346318
112  1105.688351  1085.989990  20.681463  0.107994  1.847040  0.143734
113  1115.300065  1116.206879  20.371961  0.138649  1.711173  0.146530
114  1016.924979  1174.508012  20.389711  0.158168  1.318306  0.259207
115  1042.284134  1038.175089  20.316131  0.149150  1.575040  0.081050
116  957.192479  1219.093811  20.086253  0.080235  1.315310  0.083838
117  1009.757532  974.555996  20.180446  0.138450  1.430469  0.086217
118  978.017690  988.893962  19.658170  0.156546  1.310633  0.094669
119  1050.996695  982.843597  19.885781  0.109957  1.546988  0.147122
120  912.107172  1000.229868  19.444977  0.168229  1.284575  0.103493
121  906.184581  975.127654  19.463850  0.063631  1.500362  0.144957
122  978.408878  1046.912246  19.148382  0.095707  1.181653  0.181652
123  1115.059589  1214.668657  18.915344  0.091434  1.158334  0.067542
124  870.571356  1116.725985  18.934461  0.057281  0.911737  0.094766
125  1121.133978  923.660431  18.643484  0.082033  1.174903  0.124290
126  1140.983521  1113.428582  18.547712  0.085556  1.147654  0.075550
127  1102.395167  1099.747246  18.549199  0.055432  1.042410  0.061724
128  887.795651  830.616740  18.094238  0.079826  0.993465  0.092985
129  1055.350456  869.397361  18.050272  0.051600  0.871275  0.160901
130  975.758377  1004.707881  17.852908  0.046765  0.943382  0.083252
131  912.182067  996.430090  17.855253  0.045183  0.895833  0.051865
132  1029.798769  1074.834555  17.627374  0.043470  0.881858  0.049702
133  1055.062630  1160.988406  17.538291  0.056084  0.884340  0.044817
134  1147.448300  1068.453233  17.323037  0.038166  0.934218  0.061016
135  978.088018  1076.953088  16.986028  0.090684  0.809674  0.040617
136  978.372649  907.933737  17.057382  0.036018  0.870604  0.052954
137  1059.525468  1063.558779  16.744028  0.040224  0.743864  0.069423
138  996.086088  1027.565261  16.368592  0.053282  0.914855  0.079794
139  1073.631007  1161.398907  15.894894  0.028057  0.811721  0.032667
140  1002.243113  1028.197294  15.274384  0.057469  0.732649  0.032686
141  1040.029020  887.358505  14.843941  0.034647  0.741137  0.024872
142  931.293901  1022.846239  16.778566  0.043025  0.823484  0.074126
20  1653.186155  484.210640  9.157266  0.036312  0.788089  0.040669
21  228.644807  601.516481  9.592499  0.035188  0.643650  0.017099
22  1638.843753  889.306217  10.716090  0.040733  1.201867  0.017133
23  848.786956  300.017776  10.342636  0.020248  0.625549  0.033561
24  1575.279911  170.680463  11.441072  0.024984  1.293665  0.032957
25  154.284482  258.129410  10.373258  0.021025  0.656305  0.020976
26  225.620131  1266.568946  11.129962  0.021165  0.820999  0.016824
27  890.834518  614.192627  10.568327  0.032116  0.779936  0.027430
28  315.390582  600.723566  11.408407  0.023008  1.071018  0.024451
29  1712.851048  366.917583  10.927091  0.019919  0.762978  0.037135
210  763.890890  160.548903  15.512978  0.034712  3.229240  0.058134
211  1257.203333  719.001760  13.208305  0.024933  1.903664  0.024585
212  205.173274  1209.236644  11.733035  0.025950  0.708173  0.036337
213  1236.634874  1581.090043  11.382116  0.059762  0.567248  0.019714
214  552.419513  1380.283204  13.220365  0.048195  1.231655  0.024243
215  866.710798  776.693806  13.976817  0.038225  1.775554  0.080605
216  1890.596509  264.754045  14.931714  0.029966  2.244759  0.064271
217  1627.666497  534.964392  16.572937  0.065692  3.259193  0.059845
218  751.665426  531.943687  13.759891  0.024929  1.232098  0.020719
219  794.799700  1941.864909  14.826633  0.039922  1.940324  0.080009
220  1843.130425  877.171642  17.020085  0.056188  3.052192  0.041453
221  1955.015114  509.330688  13.434704  0.039159  1.011139  0.036923
222  1301.514643  721.784329  13.115296  0.031598  0.853727  0.022691
223  344.573322  699.959223  13.786612  0.038354  0.849148  0.052043
224  1764.101529  890.610494  13.262857  0.039092  0.845651  0.033188
225  1990.206894  1180.184798  13.261650  0.020167  0.690202  0.036369
226  1629.592938  1301.263616  17.354135  0.047086  3.120301  0.070290
227  1046.624568  976.517126  13.121653  0.024032  0.654430  0.030983
228  1654.297528  1921.222042  17.820405  0.066186  3.185361  0.052883
229  1471.017640  240.462067  18.495812  0.055287  3.208342  0.079402
230  1232.993026  247.871834  13.425669  0.040905  0.647312  0.029104
