# id  x  y  V  eV  BV  eBV
145  1013.160858  1015.438336  21.620615  0.192721  1.538108  0.344052
167  1060.458373  876.456079  21.047355  0.178074  1.587335  0.233935
172  1177.611305  923.745157  21.126569  0.208775  1.745008  0.193469
186  885.359575  990.912369  20.774596  0.253517  1.429733  0.259800
187  866.204652  942.286418  21.160464  0.215696  1.521386  0.253668
191  1048.215040  1040.463217  21.267979  0.221306  1.574913  0.187087
192  1053.960499  1038.951281  21.298659  0.160787  1.459310  0.142479
194  904.254362  1103.375606  20.855561  0.303426  1.361758  0.155154
199  1157.668925  958.224486  21.513337  0.270873  1.825044  0.128361
1100  962.851533  993.691853  21.229604  0.128581  1.584707  0.170917
1104  985.412854  1042.996797  21.278917  0.157522  1.598251  0.349240
1108  1045.439898  917.088829  21.150254  0.191878  1.472007  0.274011
1112  1113.739919  1000.991150  20.841081  0.186922  1.262157  0.195064
1113  1006.197965  1046.797763  21.032819  0.164485  1.345998  0.237893
1114  1068.574392  965.768335  20.878950  0.311320  1.979781  0.273413
1115  1124.412396  1123.985797  20.806210  0.142235  1.557036  0.257731
1120  1050.187776  962.899599  21.296492  0.181313  1.888970  0.338581
1124  876.796559  1113.978737  21.273305  0.169816  1.529496  0.109923
1126  1047.389491  905.735209  21.129909  0.134516  1.609730  0.439993
1128  1002.859786  1131.844895  20.969740  0.166998  1.513885  0.174463
1129  1050.362307  1016.649523  20.900023  0.165501  1.404253  0.200172
1133  911.568200  874.840044  21.002739  0.171534  1.460602  0.138249
1135  968.849388  1119.205274  20.496922  0.280243  1.002940  0.362835
1136  1106.418627  1007.625155  20.796411  0.255670  1.626742  0.142768
1137  1072.947589  1127.391191  20.735344  0.131679  1.647408  0.141346
1138  1123.457577  966.640415  20.915963  0.109333  1.307942  0.328596
1141  1027.760701  1099.819438  20.931816  0.152507  1.506767  0.153317
1142  1088.881562  939.426345  20.596844  0.122820  1.881299  0.221439
1145  995.777167  999.564268  20.977691  0.183073  1.230457  0.217292
1146  1012.006851  906.608415  20.701231  0.242573  1.424242  0.176089
1148  974.962995  974.698004  20.437907  0.316079  1.434482  0.097196
1149  971.480207  1191.091016  20.689427  0.149863  1.494356  0.116297
1150  976.423363  1065.251840  20.731440  0.141517  1.691373  0.181484
1151  969.871217  1027.908628  20.696157  0.149904  1.464063  0.166429
1152  1080.200745  1021.080678  21.032674  0.151544  1.786906  0.252203
1153  997.708329  1125.612360  20.740687  0.199383  1.075714  0.129025
1154  1097.942548  910.677238  20.634597  0.245653  1.654328  0.191457
1155  1103.029371  911.080735  20.723500  0.125659  1.792073  0.302834
1156  1042.821120  970.336748  20.657556  0.110261  1.601916  0.286044
1157  994.654781  972.252426  20.599187  0.174909  1.558060  0.106611
1158  828.738253  1034.363904  20.569899  0.148140  1.245938  0.146920
1160  970.837279  1053.425275  20.660259  0.109518  1.504068  0.109137
1161  1056.430817  1050.289480  20.667076  0.112853  1.312458  0.200194
1163  889.636250  929.353318  20.617941  0.283541  1.487098  0.240323
1164  856.276562  975.789629  20.765856  0.107221  1.291901  0.220859
1165  1044.446167  957.005332  20.876973  0.105855  1.388664  0.201177
1166  1129.570427  942.302167  20.643723  0.303638  1.301130  0.138868
1167  1008.163922  1015.936492  20.690140  0.217685  1.424452  0.169890
1168  1127.716434  991.139553  20.678742  0.133511  1.513392  0.203128
1170  1080.725299  1036.308623  20.656793  0.135153  1.645785  0.240961
1171  1136.020521  993.341747  20.494853  0.253215  1.215486  0.218455
1172  1118.961418  915.160658  20.546281  0.103549  1.788571  0.170862
1173  1071.849595  990.853243  20.644606  0.101304  1.304998  0.134220
1174  1213.978071  941.035745  20.532419  0.147807  1.178924  0.287156
1175  970.694676  995.345940  20.689091  0.192016  1.387891  0.132870
1176  1001.712210  965.010268  20.265508  0.283260  1.367687  0.181284
1177  854.971924  1117.843374  20.510957  0.181022  1.465920  0.123512
1178  956.554138  1163.700961  20.568868  0.147354  1.560512  0.160101
1179  1208.090726  1089.781576  20.487544  0.157608  1.829365  0.252936
1180  1139.066839  1093.113344  20.433869  0.166576  1.340705  0.092401
1181  1168.473825  1007.251784  20.335599  0.156398  1.296137  0.165260
1182  970.574438  1197.085655  20.449132  0.112987  1.556646  0.165373
1184  974.423245  1095.192003  20.312530  0.108423  1.562873  0.159419
1185  1012.365312  993.056563  20.109697  0.161399  1.486331  0.144860
1186  967.990886  897.045074  20.437112  0.091148  1.743639  0.205623
1187  1037.788897  981.326438  20.238270  0.190021  1.422447  0.088307
1188  1091.988685  1177.353667  20.197936  0.193643  1.506058  0.100273
1189  1026.532229  1145.503191  20.441584  0.129055  1.446755  0.123763
1190  1238.681682  1014.307471  20.377164  0.090369  1.749056  0.151184
1191  1096.534979  839.018373  20.488243  0.128761  1.314923  0.114290
1192  1078.762660  1093.815316  20.193817  0.146987  1.573666  0.128996
1193  1028.190843  998.915359  20.412129  0.115223  1.354404  0.320760
1194  1082.205143  1005.330616  20.217502  0.136561  1.506133  0.123528
1195  996.302213  1112.510239  20.248344  0.094145  1.218836  0.170178
1196  1090.060943  1093.326930  20.100752  0.214210  1.552704  0.087258
1197  1026.805555  1019.950326  20.374677  0.127658  1.047655  0.195088
1199  1103.551652  1049.659269  20.252702  0.097550  1.427107  0.093321
1202  974.271693  999.603773  20.051193  0.136369  1.314328  0.086167
1203  1090.692444  1016.570368  20.375629  0.136457  1.524941  0.189520
1204  907.715912  994.279588  20.235800  0.108525  1.356400  0.087220
1205  1063.097364  984.071700  20.300908  0.083125  1.556125  0.136758
1206  1064.195195  1051.836908  20.222080  0.098315  1.404697  0.131956
1207  1002.610586  1175.101276  20.297841  0.170118  1.475054  0.121031
1208  962.618327  1111.184138  20.421768  0.245938  1.269071  0.122751
1209  990.462382  1071.370281  20.019919  0.107655  1.286114  0.149059
1210  957.385441  1133.554115  19.856230  0.172594  1.439316  0.083296
1211  968.174510  813.638615  20.087932  0.094590  1.408317  0.161370
1212  893.638820  1142.971986  20.254828  0.106600  1.568950  0.093075
1213  967.813571  893.840732  20.130025  0.122091  1.499615  0.136835
1214  913.010381  1085.510779  20.322414  0.127730  1.506048  0.126206
1215  970.738217  1016.602399  19.993335  0.193458  1.262683  0.164188
1216  1004.397179  1165.118669  20.008822  0.098658  1.353126  0.193497
1217  1007.802286  928.392745  20.013691  0.084874  1.144543  0.185404
1218  970.640609  925.709087  20.222790  0.101453  1.324804  0.104505
1219  1048.857354  964.311716  19.872661  0.117753  0.897946  0.166525
1220  1057.943183  926.374175  19.986372  0.201351  1.619768  0.145756
1221  1156.183941  1141.395702  19.998452  0.084906  1.432733  0.085368
1222  927.543480  999.115756  20.038492  0.128263  1.558645  0.159558
1223  981.602365  1028.265779  19.948304  0.073692  1.624557  0.107558
1224  1134.325432  1007.964303  19.889412  0.100892  1.193647  0.188872
1225  1116.993638  1050.831114  19.962515  0.092060  1.393906  0.077487
1226  1023.507784  991.050588  19.947338  0.245075  1.426788  0.105249
1227  1030.230118  919.704187  20.052638  0.088075  1.578277  0.143483
1228  858.890527  979.581174  20.066534  0.124292  1.417699  0.097246
1229  1014.391890  1216.987116  19.910136  0.089099  1.420001  0.158916
1230  931.614638  1098.040750  19.871448  0.107414  1.067250  0.181758
1231  1148.229427  1076.022374  19.876074  0.215058  1.210340  0.098166
1232  1075.326894  962.342339  19.830854  0.149737  1.445882  0.084343
1233  1103.758909  1117.233521  19.675309  0.166580  1.452698  0.079154
1234  1111.885455  908.027699  19.837180  0.121751  1.402267  0.085656
1235  854.991135  927.212810  19.774771  0.077969  1.148582  0.154271
1236  1157.591982  1070.185144  19.669709  0.196701  1.312471  0.108584
1237  1103.463404  987.538575  19.846250  0.071479  1.581463  0.147520
1238  1054.109778  1009.468846  19.836125  0.137222  1.401318  0.151311
1239  978.278175  1021.399962  19.647027  0.098750  1.218953  0.166845
1240  1155.281039  899.945390  19.565888  0.196627  1.499509  0.129469
1241  1068.942356  1072.224543  19.708364  0.092878  1.678406  0.270713
1242  1085.362627  1123.604808  19.895117  0.108989  1.380108  0.090454
1243  1063.042826  1122.141860  19.749132  0.122979  1.365058  0.083919
1244  1059.143066  1070.023434  19.624264  0.087113  1.385404  0.070320
1245  817.441362  1066.853028  19.498326  0.077059  1.293623  0.068505
1246  1084.688671  1026.431201  19.602788  0.172302  1.549651  0.188352
1247  974.226760  952.323482  19.436977  0.160549  1.386919  0.102749
1248  1148.251648  1041.445949  19.478425  0.108103  1.449236  0.098558
1249  1138.755953  1102.110679  19.615759  0.077921  1.424608  0.092478
1250  1028.796846  905.855836  19.288536  0.106861  1.322517  0.132990
1251  979.777536  1031.133553  19.332179  0.157266  1.419565  0.168374
1252  1029.561139  1091.632210  19.651627  0.151340  1.350471  0.093138
1253  932.501955  994.909348  19.405528  0.068681  1.283116  0.088087
1254  1040.834150  911.798333  19.388414  0.079040  1.606707  0.126360
1255  1152.423342  945.277604  19.362102  0.081352  1.549662  0.133824
1256  1108.674212  902.051369  19.291576  0.096889  1.477757  0.142382
1257  995.005256  961.832837  19.181544  0.079166  1.429360  0.062059
1258  1009.848873  1077.058683  19.413981  0.109273  1.379036  0.135290
1259  1088.402739  974.454620  19.254455  0.103629  1.360237  0.127193
1260  1096.366756  952.239739  19.458669  0.166382  1.671843  0.143622
1261  988.404163  957.261783  19.245507  0.068347  1.436972  0.071451
