# id  x  y  V  eV  BV  eBV
128  878.506291  958.843167  21.446653  0.219574  1.348565  0.295041
130  1087.723745  963.504353  20.718300  0.233017  1.190717  0.135255
132  998.345503  952.982999  20.529153  0.175959  1.609678  0.119314
134  1100.407747  1114.557051  20.387781  0.322850  1.361070  0.166384
141  1079.670641  932.210995  20.641900  0.106095  1.681079  0.125040
143  965.716419  1045.039739  20.537770  0.250315  1.159020  0.187388
144  1096.502211  1145.934356  20.300677  0.180305  1.311875  0.140043
146  907.750973  1023.693824  20.174643  0.182474  1.404411  0.133645
147  1079.804621  1044.980838  20.262473  0.093598  1.412007  0.085459
148  1197.042319  1016.895795  20.240157  0.129819  1.466050  0.108738
149  971.422331  1106.834760  20.385674  0.158573  1.529539  0.130969
151  1050.557993  873.378877  20.211430  0.132210  1.394175  0.116466
152  951.558042  998.007767  20.254087  0.126311  1.077623  0.155266
153  996.485530  936.445911  20.191341  0.187187  1.325801  0.105126
154  1032.951296  953.793229  20.036024  0.115720  1.068445  0.199534
155  1048.289997  963.901972  19.922141  0.102336  1.570049  0.093865
156  986.425283  1071.495270  19.972178  0.156015  1.419256  0.163037
157  1063.605268  1023.571497  19.749748  0.141802  1.536470  0.091161
158  1093.947904  1015.948022  19.610958  0.199448  1.127181  0.138091
159  1218.442834  926.920581  19.813717  0.114148  1.181292  0.075342
160  1026.982011  1060.428554  19.666022  0.073671  1.332837  0.116823
161  1049.207603  1077.097431  19.738995  0.069905  1.184536  0.124650
162  1113.769083  1024.462070  19.603208  0.121868  1.114953  0.085786
163  1073.751429  1049.850327  19.584495  0.096879  1.241765  0.131300
164  1100.944384  1056.186880  19.551511  0.083848  1.170025  0.128232
165  1046.048502  982.657679  19.307490  0.111883  0.900019  0.119809
166  963.429868  1131.962634  19.567274  0.088460  1.120491  0.163271
167  827.333120  1076.976251  19.660914  0.129345  1.054068  0.077941
168  982.752297  1073.465487  19.441590  0.093205  1.085097  0.069091
169  923.906908  1141.896458  19.148312  0.162308  1.082908  0.084185
170  1012.359578  1005.626184  19.289811  0.079004  1.062884  0.140848
171  947.621847  915.862016  19.278474  0.167013  1.243827  0.145986
172  1027.431199  987.763302  19.156331  0.075414  1.169721  0.081063
173  1045.070152  950.303867  19.170484  0.081318  1.040398  0.205479
174  1008.995799  980.004516  18.919149  0.112821  1.197388  0.106183
175  1124.054876  1110.089626  19.078739  0.088790  0.997281  0.056836
176  1129.227530  1146.466243  18.949158  0.075160  0.626251  0.182042
177  1057.521459  913.211105  18.785615  0.143857  1.001644  0.145796
178  901.868544  1092.194468  18.810001  0.143302  0.692414  0.111735
179  1025.361183  1105.557606  18.925880  0.081099  0.990987  0.091963
180  1022.893056  953.898209  18.874915  0.100111  0.962365  0.064727
181  919.641641  1096.229908  18.867581  0.059905  0.872382  0.055101
182  1121.614971  1154.637107  18.894517  0.162509  0.884328  0.076708
183  1052.072776  1073.826591  18.600746  0.061931  0.984658  0.061199
184  1018.661233  1158.234460  18.645227  0.098193  1.032838  0.088494
185  932.676690  1066.098893  18.617798  0.106033  1.118681  0.123150
186  893.512950  989.752771  18.431269  0.120265  0.945924  0.060559
187  960.900035  970.229187  18.575756  0.103712  0.852576  0.094824
188  1088.203899  1086.858056  18.423097  0.058306  1.148293  0.169345
189  1009.932780  1116.607427  18.158126  0.115905  0.907919  0.097974
