# id  x  y  V  eV  BV  eBV
11  1103.088497  940.453130  21.806474  0.204135  1.516897  0.342296
14  1172.341207  1149.954765  21.014597  0.153646  1.555594  0.236149
15  1078.088151  1056.909107  20.516764  0.107084  1.271671  0.250072
16  1131.524731  1097.434337  20.140963  0.200192  1.140937  0.127990
17  1086.004326  981.539615  19.776275  0.153516  1.370679  0.079272
18  916.705034  1103.806321  19.101191  0.087116  1.086913  0.054968
19  1079.501066  1084.595282  18.548898  0.064177  0.953235  0.053960
110  1013.237576  1143.680840  18.030334  0.062308  0.800761  0.078902
111  923.212657  879.062508  17.548102  0.045418  0.889404  0.050907
112  1127.465144  979.811779  16.732829  0.076024  0.719989  0.073968
113  977.196831  1051.737764  15.424598  0.061612  0.629669  0.035594
114  927.637873  1053.564088  14.895885  0.044048  0.608260  0.023549
20  1223.819552  1960.776855  12.505708  0.054297  3.081068  0.039770
21  1978.760859  1413.720351  10.363045  0.028431  1.511621  0.020056
22  31.531249  449.471172  13.155507  0.027203  2.994932  0.030824
23  345.161473  1404.434157  8.900631  0.017232  0.163369  0.023119
24  1972.985720  636.065466  8.527686  0.019732  0.070845  0.034816
25  639.444851  390.582479  8.662646  0.046241  -0.055319  0.020797
26  2032.725451  1204.545051  10.096581  0.025268  0.694433  0.019041
27  186.186257  1021.464834  9.189830  0.019587  -0.060356  0.026053
28  999.750409  623.847860  9.272405  0.054093  0.083662  0.025496
29  1103.438117  1668.385828  14.688685  0.032582  3.219789  0.029252
210  975.146193  1732.212534  12.222693  0.034702  1.415476  0.017768
211  57.858216  1443.724215  10.491243  0.045342  0.480091  0.029289
212  1585.503822  615.783628  10.943975  0.037616  0.323424  0.038025
213  402.958778  1495.518464  11.109222  0.047418  0.609893  0.024453
214  99.387074  159.875797  10.253323  0.029088  -0.236067  0.040390
215  841.248870  211.506878  15.794136  0.057474  2.931279  0.027360
216  1563.315418  1071.552520  12.326595  0.032144  0.978598  0.019044
217  3.988137  190.430768  11.069017  0.018860  0.393406  0.020902
218  549.260271  147.434546  12.535793  0.028833  0.624456  0.038690
219  2028.844015  197.325033  11.173292  0.016869  -0.015745  0.019231
220  807.901454  1346.355824  11.346823  0.044938  0.239199  0.018445
221  1820.796802  767.929102  12.231469  0.071270  0.522029  0.023673
222  675.578115  907.151720  17.917480  0.051979  3.645564  0.088738
223  1883.034621  516.040527  12.123254  0.036373  0.174722  0.043491
224  1674.428564  621.889939  15.708145  0.026240  2.385090  0.036516
225  1986.246267  816.279304  13.401207  0.022559  0.848430  0.026764
226  1409.672920  33.016965  14.569603  0.035788  1.488691  0.033413
227  1550.545781  1626.600472  12.824740  0.042386  0.647343  0.025585
228  813.394190  1913.174013  13.355932  0.032826  0.807211  0.046412
229  1.997633  457.879804  12.652757  0.037930  0.196632  0.020366
230  1034.872259  738.223434  12.863224  0.021273  0.208630  0.027078
231  1657.975659  1259.224715  12.479807  0.025853  0.209146  0.032095
232  1408.248158  1408.048199  12.382878  0.018901  -0.130845  0.044380
233  126.332690  1744.310597  16.247483  0.051465  2.275116  0.039745
234  798.845954  1817.207218  14.856537  0.029844  1.546611  0.041539
235  132.283094  1108.069355  11.945538  0.018035  -0.181061  0.033147
236  1863.618687  1721.078316  12.395511  0.022532  0.177120  0.028815
237  1857.745918  1965.570933  12.446720  0.024974  0.316191  0.020126
238  2021.624637  1384.850142  12.500124  0.019753  -0.086962  0.029794
239  30.355146  1854.211215  15.125790  0.036585  1.435264  0.024334
240  75.476811  1558.367861  13.653113  0.028617  0.779326  0.036762
241  376.928276  1035.675100  12.898324  0.021271  0.036385  0.019349
242  1241.151179  1087.274858  13.374098  0.040061  0.256334  0.022932
243  1452.100180  67.206267  13.722970  0.057930  0.554263  0.034858
244  540.267500  1081.377091  13.606238  0.026502  0.265017  0.039013
245  519.118689  951.197890  14.421846  0.033846  0.983789  0.026534
246  1004.828311  526.802639  13.169151  0.028817  0.166705  0.023409
247  1831.452285  1168.930434  13.349880  0.046958  0.404380  0.063671
248  1633.885505  993.397950  12.436453  0.053790  -0.064128  0.029788
249  1998.892688  591.646830  13.117706  0.052094  0.334520  0.027226
250  1186.310928  969.373496  13.458722  0.033628  0.421927  0.037092
251  709.670948  1607.467117  12.594694  0.036873  -0.029943  0.036352
252  199.550764  170.341786  14.271469  0.049047  0.349273  0.045895
253  1874.837643  217.606380  18.195641  0.130143  2.841222  0.055306
254  1007.724268  287.283358  13.607623  0.022967  0.223219  0.043139
255  583.969420  561.771688  14.565786  0.031911  0.785783  0.075619
256  1602.911122  1819.930725  14.410689  0.037011  0.604661  0.022020
257  1997.768277  763.710803  18.645215  0.089719  2.884691  0.094532
258  608.395862  1531.822380  13.746030  0.024850  0.144573  0.028925
259  895.819448  1846.627778  14.047048  0.062103  0.416691  0.026884
260  572.270913  1580.132235  12.863246  0.019199  -0.203186  0.038386
261  1783.544725  1405.414331  16.460581  0.051871  1.964272  0.042162
262  262.846456  409.544262  13.148979  0.031808  -0.175532  0.029016
263  135.737181  695.400167  15.497312  0.056550  1.224541  0.047158
264  988.485657  1870.139972  13.466996  0.019515  0.153281  0.024730
265  486.920958  84.922588  14.711177  0.024373  0.835104  0.038551
266  488.362363  1322.038990  14.914453  0.041133  0.831907  0.037759
267  952.008345  706.489492  13.946463  0.022072  0.278883  0.048575
268  972.704482  1938.389931  13.875038  0.035103  0.262685  0.044800
269  1152.084973  637.372076  13.521643  0.027495  0.223274  0.022735
270  150.851976  1856.170050  16.213905  0.076947  1.576925  0.031460
271  460.532137  1547.543413  13.744414  0.026073  0.896462  0.022981
