# id  x  y  V  eV  BV  eBV
10  1053.601567  1041.483837  21.521883  0.138059  1.405461  0.142164
110  1251.948605  1076.060774  20.757246  0.168501  1.381766  0.217610
111  863.101092  972.928799  20.462806  0.225716  1.565835  0.141747
112  956.169196  954.989076  20.577778  0.126553  1.477431  0.147155
114  941.912187  813.479567  20.584086  0.134543  1.431973  0.159839
115  963.025859  1089.801830  20.399432  0.171877  1.546974  0.111158
116  1047.641539  1064.371036  20.322250  0.177990  1.476704  0.098066
117  1001.176883  1102.494863  20.154292  0.089691  1.490948  0.136853
118  1073.701089  1057.635369  20.287390  0.136111  1.354841  0.145329
119  1214.538547  956.565668  20.055269  0.093834  1.511489  0.093736
120  1121.511465  1187.975434  19.696213  0.246961  1.378560  0.115930
121  1054.687150  1058.744812  19.913536  0.156303  1.384875  0.252221
122  880.944497  1161.136230  19.739179  0.088460  1.311290  0.119874
123  1043.550495  974.977823  19.631177  0.109269  1.653881  0.127063
124  1040.796303  976.108237  19.574370  0.081173  1.480345  0.122368
125  1108.704399  989.483684  19.574639  0.071940  1.486280  0.109139
126  1025.286758  989.325763  19.780274  0.116830  1.323312  0.142747
127  1094.397071  1171.162132  19.530004  0.069239  1.397918  0.096744
128  956.643983  983.787069  19.427400  0.144185  1.288804  0.116744
129  1015.320883  1029.454868  19.356204  0.082490  1.363064  0.089090
130  1039.104758  970.648760  19.060256  0.070890  1.329409  0.092680
131  1087.443702  982.587126  19.048942  0.075778  1.294124  0.075838
132  1159.059763  936.079749  18.963704  0.080407  1.311169  0.114374
133  994.546995  1179.490959  18.970681  0.105169  1.290581  0.086549
134  900.957655  1090.054758  18.794333  0.099013  1.343743  0.052585
135  1003.759391  1026.799268  18.647284  0.077247  1.289111  0.098468
136  1118.830469  1024.708403  18.675196  0.060929  1.365339  0.065103
137  1053.339402  1043.663135  18.576267  0.058133  1.393094  0.049699
138  930.328351  964.221399  18.348925  0.067994  1.321002  0.108544
139  1000.893153  1138.586665  18.175571  0.057720  1.332334  0.049718
140  1122.281492  1162.145198  18.057117  0.070955  1.237222  0.088858
141  1067.154678  960.090460  17.966258  0.062206  1.300931  0.088928
142  986.113679  994.291692  17.648889  0.074348  1.142271  0.078634
143  981.550715  949.289247  17.562729  0.046240  1.228845  0.069134
144  1148.294820  1068.964577  17.260745  0.051692  1.344864  0.060354
145  1003.858985  1155.064422  17.093851  0.042545  1.304328  0.054137
146  1130.377994  1103.209165  16.981064  0.042842  1.226975  0.048135
147  997.121106  1115.764142  16.804059  0.036587  1.191882  0.033555
148  1123.170140  993.160888  16.063544  0.045415  1.106691  0.037998
149  1005.369364  1170.540544  15.919074  0.039255  1.250352  0.054579
150  1129.418240  1018.806682  15.310973  0.047674  1.018317  0.031677
151  971.750912  1025.128776  14.812905  0.058979  1.000673  0.032197
152  1015.551734  1100.989010  14.446606  0.059747  0.893088  0.063116
153  958.498611  1017.368863  14.216115  0.045848  0.775852  0.056934
154  1035.466220  1113.593098  13.315075  0.037937  0.547374  0.044977
155  1012.607775  927.181312  12.812461  0.028900  0.579269  0.023208
156  995.896300  1066.139853  11.816044  0.019870  0.415332  0.031563
157  1113.947300  1146.869924  11.106749  0.040013  0.258614  0.025616
158  1097.671823  984.590582  10.325255  0.018812  0.027159  0.019413
159  1171.687526  1041.305682  9.503942  0.025930  -0.092441  0.028451
160  1085.427589  903.428157  8.858243  0.020267  -0.070437  0.017227
161  1088.264274  974.490767  6.041000  0.015813  -0.180825  0.016056
20  1624.750392  277.021612  11.281694  0.028052  2.298185  0.027958
21  616.818955  585.575509  12.310088  0.040256  2.689371  0.047758
22  894.935143  1864.444586  8.598427  0.022061  0.344069  0.022926
23  1727.027666  1150.228313  8.096376  0.036580  -0.218054  0.025928
24  996.622140  719.750761  8.734343  0.040310  -0.038771  0.030158
25  1181.598456  1642.357441  13.155670  0.039655  2.721815  0.028747
26  1818.304087  47.681955  9.451439  0.017364  0.125507  0.018393
